Player Name,Team,Status,Position,Age,WAR,Base_Value,Contract_Value,Surplus_Value,IDfg,BB%_bat,K%_bat,AVG,OBP,SLG,wOBA,wRC+,EV,Off,BsR,Def,FIP,SIERA,K%_pit,BB%_pit,GB%,FB%,Stuff+,Location+,Pitching+,FBv
Jake McCarthy,ari,FA,OF,33.0,0.3522648217194517,3565819.03,,,21622.0,0.066906564,0.16270375,0.26169175,0.31832552,0.3927644,0.31113994,97.02594,87.84788,1.096067451849218,-1.868701820494607,-14.676388502120972,,,,,,,,,,
Bryce Jarvis,ari,FA,RP,33.0,0.3,3036765.64,,,27477.0,,,,,,,,,,,,4.529453,4.046144,0.21406472,0.07024371,0.37440762,0.4084068,104.59195,102.403496,102.974266,94.25172
A.J. Puk,ari,FA,RP,36.0,0.2,2024510.43,,,19343.0,,,,,,,,,,,,4.7049675,4.1777735,0.21160296,0.08030052,0.3896678,0.39763522,103.83712,100.90137,101.88286,94.218
Seth Martinez,ari,FA,RP,36.0,0.2,2024510.43,,,21045.0,,,,,,,,,,,,4.675865,4.185839,0.19420977,0.061114263,0.36781725,0.40882212,100.20665,102.37271,102.155014,92.62899
Brandon Pfaadt,ari,FA,SP,32.0,-0.2,0.0,,,27782.0,,,,,,,,,,,,5.045711,5.0703425,0.16916093,0.07480509,0.3811455,0.41649368,84.480484,101.17129,96.40611,90.62311
Ryne Nelson,ari,FA,SP,33.0,-0.4,0.0,,,26253.0,,,,,,,,,,,,5.166417,5.255629,0.16189997,0.076068625,0.36808226,0.4256656,83.71978,101.759674,96.34661,89.73596
Tommy Henry,ari,FA,SP,33.0,-0.5,0.0,,,26285.0,,,,,,,,,,,,5.195266,5.2661886,0.16587651,0.080224626,0.35737446,0.43413353,84.274765,101.430405,96.29764,89.392975
Merrill Kelly,ari,FA,SP,42.0,-0.7,0.0,,,11156.0,,,,,,,,,,,,5.351474,5.454582,0.152881,0.07889515,0.39088303,0.39693788,89.3951,101.38799,97.339905,89.05356
Eduardo Rodriguez,ari,FA,SP,38.0,-0.7,0.0,,,13164.0,,,,,,,,,,,,5.3349004,5.408547,0.15901987,0.08249204,0.36127746,0.4308071,86.46991,101.304535,96.60708,89.17225
Jordan Montgomery,ari,FA,SP,38.0,-0.7,0.0,,,16511.0,,,,,,,,,,,,5.330979,5.42265,0.15444423,0.07894779,0.37482208,0.41793332,86.09151,101.45068,96.64344,89.357834
Lourdes Gurriel Jr.,ari,FA,LF,37.0,-1.1930911231144217,0.0,,,19238.0,0.055931896,0.2555193,0.22096455,0.2759766,0.3444669,0.27534777,71.00178,88.684135,-17.23650842759667,-5.154073205776513,-8.202929496765137,,,,,,,,,,
Pavin Smith,ari,FA,OF,35.0,-1.999601740917729,0.0,,,19892.0,0.077329576,0.2606577,0.22387901,0.29410797,0.37283725,0.29267663,83.03829,89.41385,-8.36075169865678,-4.893780893180519,-25.24278259277344,,,,,,,,,,
Jose Herrera,ari,FA,C,34.0,-2.0749731257278747,0.0,,,17040.0,0.081758335,0.2532903,0.21179655,0.28018737,0.3023017,0.26795244,65.77349,85.54306,-21.024358888951745,0.1045768542098812,-18.3161727210083,,,,,,,,,,
Eugenio Suarez,ari,FA,3B,39.0,-2.6905933183145883,0.0,,,12552.0,0.058618784,0.3551245,0.1592342,0.22198226,0.24638297,0.2216857,29.74566,87.134445,-44.72196229201992,-6.657050457433797,6.10998010635376,,,,,,,,,,
J.J. Bleday,ath,FA,CF,33.0,1.556267678656628,15753400.73,,,26368.0,0.076013036,0.22324418,0.24178782,0.30700347,0.3934404,0.30547354,93.48439,89.17435,-1.806237528963785,-3.625411377288401,1.7818540334701538,,,,,,,,,,
Luis Severino,ath,FA,SP,37.0,1.1,11134807.36,,,15890.0,,,,,,,,,,,,4.443028,4.476626,0.19907917,0.076870084,0.40752122,0.3808522,86.411644,101.29733,97.85574,92.39127
T.J. McFarland,ath,FA,RP,42.0,0.4,4049020.86,,,3237.0,,,,,,,,,,,,4.481383,4.2527857,0.19285803,0.080399,0.47687867,0.3231122,102.92075,100.33229,100.47472,90.04808
Anthony Maldonado,ath,FA,RP,33.0,0.3,3036765.64,,,26034.0,,,,,,,,,,,,4.5767617,4.282902,0.19186819,0.08786866,0.47188488,0.31781125,98.402794,98.50862,98.90255,91.802704
Michael Kelly,ath,FA,RP,38.0,0.2,2024510.43,,,12791.0,,,,,,,,,,,,4.6843805,4.2450194,0.18167198,0.060267504,0.3945356,0.3844848,99.34381,102.006584,101.49202,91.37035
Michel Otanez,ath,FA,RP,33.0,0.2,2024510.43,,,22533.0,,,,,,,,,,,,4.733514,4.2264843,0.24650599,0.116220735,0.38974565,0.4128686,109.343605,96.176254,99.936806,94.21225
Mason Miller,ath,FA,RP,32.0,0.2,2024510.43,,,31757.0,,,,,,,,,,,,4.6095896,4.0790653,0.24088676,0.108299546,0.40678304,0.39284417,111.233986,97.31024,100.86229,95.003586
Miguel Andujar,ath,FA,LF,36.0,-0.5259982742945887,0.0,,,15878.0,0.05763688,0.22518645,0.23619628,0.28961474,0.35886082,0.28639865,79.44303,88.556335,-11.57630162122773,-4.289078452857211,-8.190621137619019,,,,,,,,,,
Jeffrey Springs,ath,FA,SP,38.0,-0.7,0.0,,,17677.0,,,,,,,,,,,,5.312538,5.4063125,0.15452917,0.077994846,0.38050795,0.413314,86.11095,101.4675,96.660095,89.45662
Shea Langeliers,ath,FA,C,33.0,-1.0647539860532556,0.0,,,25816.0,0.06349282,0.23777926,0.23645058,0.2943284,0.3852767,0.29649743,87.10645,89.435135,-6.40375312363229,-4.45606786175631,-18.47598620155029,,,,,,,,,,
Brent Rooker,ath,FA,LF,36.0,-1.9919897715112371,0.0,,,19627.0,0.066665865,0.3006436,0.19623834,0.26227888,0.31731716,0.2610373,59.378693,88.26087,-24.56626604824531,-5.660786357475445,-8.19566547870636,,,,,,,,,,
Seth Brown,ath,FA,OF,38.0,-5.352576223291408,0.0,,,18171.0,0.060196217,0.3369104,0.1707088,0.2330882,0.26155648,0.23082179,37.28667,87.20345,-40.042498669973234,-6.1803086288273335,-25.133657813072205,,,,,,,,,,
Ronald Acuña Jr.,atl,FA,RF,33.0,5.276319835303346,59170364.24,,,18401.0,0.111640796,0.12947841,0.3064025,0.39343756,0.5295816,0.39511552,155.53056,94.24785,44.10795158874698,-3.071050115686376,-8.230185210704803,,,,,,,,,,
Spencer Schwellenbach,atl,FA,SP,31.0,3.2,33910549.7,,,31846.0,,,,,,,,,,,,3.6738048,3.6566236,0.24598978,0.065162554,0.41660446,0.373927,99.882095,103.121475,103.10076,95.96892
Nick Allen,atl,FA,SS,32.0,3.017041386531433,31827040.58,,,22277.0,0.06259085,0.148504,0.26396617,0.31797975,0.39322606,0.3113657,96.378136,87.36618,1.2116968282839162,-1.4315335341962054,10.885624170303345,,,,,,,,,,
Reynaldo López,atl,FA,SP,37.0,2.8,29355401.23,,,16400.0,,,,,,,,,,,,3.809661,3.9991326,0.24652351,0.1004358,0.4334176,0.3526206,95.08357,98.679016,99.46309,94.68201
Michael Harris II,atl,Club,CF,30.0,2.494723590992696,25878952.81,15000000.0,10878952.81,25931.0,0.053951636,0.17995797,0.266453,0.31345552,0.4334785,0.32198468,105.53554,90.125725,6.650688991314029,-3.239022357738577,2.13540643453598,,,,,,,,,,
Austin Riley,atl,,3B,34.0,2.1894416296904424,22402441.17,22000000.0,402441.17,18360.0,0.07416464,0.23994252,0.24405944,0.30964917,0.41310546,0.31255415,99.53872,91.05258,1.820418712569448,-5.020238917786628,5.755130052566528,,,,,,,,,,
Ozzie Albies,atl,FA,2B,34.0,1.641307234314776,16614218.07,,,16556.0,0.05743594,0.20053452,0.24916556,0.30090764,0.38267282,0.29920754,88.822525,88.70095,-5.015651080666517,-3.619066884275526,5.818310737609863,,,,,,,,,,
Raisel Iglesias,atl,FA,RP,41.0,0.6,6073531.29,,,17130.0,,,,,,,,,,,,4.244681,4.0745096,0.18801779,0.059128046,0.44783404,0.33775753,105.26188,102.63449,102.79904,91.917854
Dylan Lee,atl,FA,RP,36.0,0.6,6073531.29,,,19996.0,,,,,,,,,,,,4.2370543,4.1423974,0.1700039,0.05883785,0.47581765,0.3138403,101.96071,102.091736,101.88821,90.9385
Jarred Kelenic,atl,FA,OF,31.0,0.5159774867268629,5223009.02,,,22558.0,0.057303026,0.21255276,0.2483819,0.29952982,0.3919025,0.30171785,91.22643,89.18897,-3.729882943920971,-3.63744366215542,-6.47731214761734,,,,,,,,,,
Orlando Arcia,atl,FA,SS,36.0,0.5059771988427982,5121780.58,,,13185.0,0.054479823,0.26197258,0.21669574,0.27124354,0.33754954,0.27084208,67.79991,88.5047,-19.544302870587604,-5.318707614205778,10.920368909835815,,,,,,,,,,
Joe Jimenez,atl,FA,RP,36.0,0.3,3036765.64,,,15761.0,,,,,,,,,,,,4.5900526,4.1202965,0.2107274,0.07043449,0.37631,0.4075699,104.307106,102.246994,102.86746,94.43895
Aaron Bummer,atl,FA,RP,37.0,0.3,3036765.64,,,16258.0,,,,,,,,,,,,4.595956,4.2466803,0.22647543,0.10410487,0.45176747,0.35282782,102.79132,97.87225,99.14019,92.012375
Pierce Johnson,atl,FA,RP,40.0,0.2,2024510.43,,,13435.0,,,,,,,,,,,,4.6620255,4.229303,0.22638777,0.09938976,0.43224546,0.3712432,103.68805,98.58936,99.75145,92.04037
Daysbel Hernández,atl,FA,RP,34.0,0.2,2024510.43,,,20271.0,,,,,,,,,,,,4.619471,4.2489853,0.20424551,0.09362445,0.46319354,0.33288082,102.220955,98.36012,99.55206,93.04327
Chris Sale,atl,FA,SP,42.0,-0.2,0.0,,,10603.0,,,,,,,,,,,,5.0311675,5.2527046,0.15443954,0.07826956,0.45054135,0.32498252,90.932915,100.77958,97.651,89.448814
Bryce Elder,atl,FA,SP,32.0,-0.4,0.0,,,27779.0,,,,,,,,,,,,5.1461678,5.2490454,0.16032627,0.07384776,0.38416418,0.4107404,83.96347,101.77963,96.35559,89.99362
Luke Williams,atl,FA,2B,34.0,-0.533634768334998,0.0,,,19931.0,0.06979958,0.25836787,0.20525596,0.26388586,0.27453405,0.24917778,54.05726,84.57787,-30.64064735901065,0.5232262265053578,5.986582279205322,,,,,,,,,,
Bryan De La Cruz,atl,FA,OF,34.0,-1.0330341014122888,0.0,,,19600.0,0.057240356,0.2267055,0.2393764,0.2923113,0.3753854,0.2926091,84.27681,88.99833,-8.395341291660214,-4.207406948553398,-16.422204077243805,,,,,,,,,,
Matt Olson,atl,UFA,1B,37.0,-1.3145969582506285,0.0,,,14344.0,0.0706601,0.28067786,0.2085253,0.2764455,0.34316048,0.27584165,69.80511,88.89938,-16.983543407626268,-5.594649715349078,-9.206075191497805,,,,,,,,,,
Marcell Ozuna,atl,FA,DH,40.0,-3.42852870832861,0.0,,,10324.0,0.068096325,0.31364465,0.18476564,0.25371867,0.29696056,0.25228485,51.80296,87.99727,-29.04922078876961,-5.951578676467761,-17.5,,,,,,,,,,
Sean Murphy,atl,FA,C,36.0,-3.5329554193521786,0.0,,,19352.0,0.06551348,0.3141579,0.19037941,0.25807068,0.3166714,0.25970128,57.74511,88.61459,-25.25056298767648,-5.988074289634824,-22.28554395595703,,,,,,,,,,
Eli White,atl,FA,DH,37.0,-7.56059691146206,0.0,,,19346.0,0.031605292,0.3856263,0.14065062,0.17433392,0.18904738,0.17520408,-2.045566,85.528244,-68.52961585870604,-6.965451997239143,-17.5,,,,,,,,,,
Chadwick Tromp,atl,FA,C,36.0,-8.205863982920643,0.0,,,16953.0,0.041125637,0.38512167,0.14693916,0.17741089,0.16885884,0.1597131,-9.307462,82.3929,-76.46401971433221,-0.4464524411014281,-22.408213000805667,,,,,,,,,,
Gunnar Henderson,bal,FA,SS,30.0,8.21628061042553,96370247.07,,,26289.0,0.123899005,0.13593833,0.30792868,0.402715,0.5523691,0.407141,163.10655,95.38622,50.26734148002252,-1.329793370096013,12.680783748626707,,,,,,,,,,
Grayson Rodriguez,bal,FA,SP,31.0,3.5,37326911.05,,,24492.0,,,,,,,,,,,,3.613491,3.7502651,0.27432713,0.09854887,0.43997264,0.35082608,102.4899,98.40695,100.40556,95.71015
Adley Rutschman,bal,FA,C,33.0,2.3062144552999118,23732235.06,,,26288.0,0.07061526,0.15027575,0.27317077,0.33130452,0.43494815,0.33144623,112.12468,89.77757,11.496849722978546,-3.291348729981109,-4.505817454675292,,,,,,,,,,
Kyle Bradish,bal,FA,SP,34.0,1.8,18220593.87,,,24586.0,,,,,,,,,,,,4.1438847,4.3595786,0.2131452,0.08762102,0.44328913,0.33805242,90.59428,99.45907,96.96831,93.538086
Emmanuel Rivera,bal,FA,3B,35.0,0.9412208437682472,9527557.07,,,19890.0,0.056587446,0.23604219,0.23337035,0.28696522,0.36550397,0.28706968,80.03001,88.91962,-11.23260379419094,-4.578369981609285,6.1337199211120605,,,,,,,,,,
Cionel Perez,bal,FA,RP,35.0,0.6,6073531.29,,,19614.0,,,,,,,,,,,,4.2048163,4.1071644,0.16841787,0.075888835,0.5587398,0.24737357,99.9427,100.44015,99.7407,91.67168
Yennier Cano,bal,FA,RP,37.0,0.6,6073531.29,,,25911.0,,,,,,,,,,,,4.168033,4.079677,0.1595212,0.06995443,0.5770733,0.22882773,100.89775,100.7066,100.128235,90.364876
Colin Selby,bal,FA,RP,33.0,0.4,4049020.86,,,24986.0,,,,,,,,,,,,4.4129314,4.136389,0.22933005,0.10887134,0.49491197,0.30266154,106.52782,96.7627,99.798195,93.94049
Keegan Akin,bal,FA,RP,36.0,0.3,3036765.64,,,19362.0,,,,,,,,,,,,4.565982,4.0726757,0.21644227,0.07112601,0.37208194,0.41188627,105.89016,102.403595,103.35365,95.0034
Gregory Soto,bal,FA,RP,36.0,0.3,3036765.64,,,19677.0,,,,,,,,,,,,4.531565,4.247327,0.19988984,0.095610365,0.49914256,0.29909158,103.35161,98.345764,99.586975,92.93648
Cedric Mullins,bal,FA,CF,36.0,0.2104161976568419,2129948.93,,,17929.0,0.06101629,0.24469598,0.22731702,0.28429753,0.35132173,0.28147727,75.64845,88.58377,-14.097006762900005,-4.566600699909031,1.8244680762290957,,,,,,,,,,
Seranthony Dominguez,bal,FA,RP,36.0,0.2,2024510.43,,,19249.0,,,,,,,,,,,,4.6823683,4.248986,0.2031607,0.085423656,0.42920864,0.36499172,102.27356,99.67833,100.498726,93.302284
Bryan Baker,bal,FA,RP,36.0,0.2,2024510.43,,,19804.0,,,,,,,,,,,,4.7065787,4.1201315,0.21954753,0.08222126,0.37870234,0.41091967,106.3349,101.03952,102.60301,94.983215
Ryan Mountcastle,bal,FA,1B,34.0,0.0130937250209101,132541.91,,,18373.0,0.058499467,0.22204494,0.24365488,0.29677832,0.38685614,0.298392,88.54104,89.3434,-5.433366973225661,-4.212259085616097,-9.127273559570312,,,,,,,,,,
Ramon Urias,bal,FA,3B,37.0,-0.0325491086832764,0.0,,,18795.0,0.058427524,0.26986814,0.21300884,0.27076983,0.3341419,0.26971895,66.53331,88.53569,-20.119564742576785,-5.410571407992393,6.309936761856079,,,,,,,,,,
Cade Povich,bal,FA,SP,31.0,-0.2,0.0,,,30055.0,,,,,,,,,,,,5.0815415,5.139993,0.17387602,0.07950693,0.35688278,0.4357086,83.48634,101.38427,96.14048,89.539246
Trevor Rogers,bal,FA,SP,33.0,-0.3,0.0,,,22286.0,,,,,,,,,,,,5.136074,5.240564,0.1605449,0.074183084,0.38254714,0.41312128,84.085144,101.77497,96.40299,90.038315
Jorge Mateo,bal,FA,2B,36.0,-0.4931059652943403,0.0,,,17273.0,0.051434085,0.27073088,0.21020886,0.26275462,0.32093865,0.26125428,60.995518,88.12046,-24.455124465430654,-5.524124235380441,6.245592117309569,,,,,,,,,,
Zach Eflin,bal,FA,SP,37.0,-0.6,0.0,,,13774.0,,,,,,,,,,,,5.2928634,5.405967,0.15003343,0.07387798,0.38129744,0.4117068,84.40051,101.81912,96.44804,89.42865
Dean Kremer,bal,FA,SP,35.0,-0.6,0.0,,,19350.0,,,,,,,,,,,,5.2470655,5.3217106,0.16270085,0.080700964,0.3575188,0.43337095,84.68521,101.33867,96.31847,89.24114
Tyler Wells,bal,FA,SP,36.0,-0.7,0.0,,,20000.0,,,,,,,,,,,,5.3038435,5.388729,0.15617068,0.07876299,0.36399537,0.42830256,84.923904,101.49196,96.39151,89.27275
Albert Suarez,bal,FA,SP,41.0,-0.8,0.0,,,6175.0,,,,,,,,,,,,5.392644,5.462574,0.1557817,0.08276463,0.36967498,0.42258942,87.83191,101.21475,96.78341,89.02604
Daz Cameron,bal,FA,OF,34.0,-1.7087929877523274,0.0,,,18353.0,0.053474244,0.24734154,0.22588761,0.27823192,0.34999678,0.27734366,73.327286,88.506485,-16.21422262308074,-4.792355694808066,-14.640811085700989,,,,,,,,,,
Ryan O'Hearn,bal,FA,RF/1B,37.0,-1.893956938764869,0.0,,,16442.0,0.057685245,0.25200504,0.22360423,0.27941513,0.3496336,0.2786183,73.392166,88.78229,-15.561355503594,-5.023603392764926,-16.877037227153778,,,,,,,,,,
Tyler O'Neill,bal,FA,OF,36.0,-3.334268120432429,0.0,,,15711.0,0.068845965,0.32018292,0.18429406,0.253092,0.29676965,0.25108716,51.810696,87.77172,-29.66267470034157,-5.533677389030345,-16.38069361448288,,,,,,,,,,
René Pinto,bal,FA,C,34.0,-4.382982148047382,0.0,,,19859.0,0.04247905,0.3132533,0.18527952,0.23233065,0.28280184,0.23505749,41.866894,87.63723,-37.87299390827737,-6.798255031462759,-17.183194234741208,,,,,,,,,,
Gary Sánchez,bal,FA,C,38.0,-5.60027868812595,0.0,,,11442.0,0.06026289,0.33594364,0.17222023,0.23584169,0.27024713,0.23492505,39.97823,87.52256,-37.94082980911906,-6.412328394362703,-29.430791063769533,,,,,,,,,,
Rafael Devers,bos,,3B,34.0,4.783669741796221,52936768.91,30818181.0,22118587.91,17350.0,0.099897735,0.19147189,0.27875057,0.35797688,0.48639444,0.36117017,135.21887,93.45505,26.721307963859747,-4.550071324920282,5.807508707046509,,,,,,,,,,
Triston Casas,bos,FA,1B,31.0,4.571694954844352,50254611.62,,,22514.0,0.13207313,0.20577164,0.2800475,0.38139495,0.515295,0.38201246,150.38351,95.27113,37.396624140623146,-3.22169883933384,-8.27353286743164,,,,,,,,,,
Vaughn Grissom,bos,FA,2B,30.0,2.37118310196095,24472089.64,,,26031.0,0.057700064,0.1723369,0.2603219,0.31100282,0.39533904,0.30779323,95.049675,88.20843,-0.6181018003603291,-2.2034699411597103,7.157948017120361,,,,,,,,,,
Garrett Crochet,bos,FA,SP,32.0,2.3,23661465.65,,,27463.0,,,,,,,,,,,,3.975144,4.1473565,0.23208667,0.09107792,0.44526953,0.340335,93.41815,99.009514,97.71713,94.04039
Brayan Bello,bos,UFA,SP,32.0,0.7,7085786.5,,,23920.0,,,,,,,,,,,,4.6095705,4.8450365,0.17579053,0.07352511,0.43766463,0.34742084,85.56123,100.354004,96.12482,91.51919
Luis Guerrero,bos,FA,RP,30.0,0.7,7085786.5,,,31184.0,,,,,,,,,,,,4.0689836,3.7249508,0.21853225,0.07148176,0.43884212,0.35296857,107.518906,102.33131,103.34668,94.001495
Josh Winckowski,bos,FA,RP,33.0,0.6,6073531.29,,,22387.0,,,,,,,,,,,,4.2314677,4.0396824,0.15446964,0.050661094,0.5174429,0.2787193,97.30306,102.790405,101.41736,89.74783
Justin Slaten,bos,FA,RP,33.0,0.6,6073531.29,,,25648.0,,,,,,,,,,,,4.216241,4.177532,0.16143909,0.08180725,0.58306813,0.21672606,99.41625,98.863,98.784065,91.439095
Tanner Houck,bos,FA,SP,35.0,0.4,4049020.86,,,19879.0,,,,,,,,,,,,4.73271,5.031881,0.1631733,0.07589293,0.45733967,0.31970644,87.79148,100.381714,96.76683,90.52175
Jarren Duran,bos,FA,OF,34.0,0.309914811698239,3137128.84,,,24617.0,0.057032146,0.22132504,0.24386267,0.29608083,0.38776946,0.298598,88.54097,89.38089,-5.327858029342278,-4.155720372218639,-6.38047456741333,,,,,,,,,,
Zack Kelly,bos,FA,RP,36.0,0.3,3036765.64,,,20349.0,,,,,,,,,,,,4.5364556,4.157354,0.19010307,0.059587747,0.39232108,0.38615578,100.35434,102.76627,102.17875,92.546036
Chase Shugart,bos,FA,RP,34.0,0.3,3036765.64,,,21544.0,,,,,,,,,,,,4.5079613,4.2479305,0.18271656,0.07213825,0.4468427,0.34095764,98.17517,100.46521,100.05124,91.38032
Justin Wilson,bos,FA,RP,43.0,0.2,2024510.43,,,4301.0,,,,,,,,,,,,4.6482596,4.193812,0.21158755,0.079589106,0.41046983,0.37893596,103.81363,100.650085,101.48599,93.25947
Aroldis Chapman,bos,FA,RP,43.0,0.2,2024510.43,,,10233.0,,,,,,,,,,,,4.665139,4.243883,0.22865866,0.10370606,0.44138303,0.36643746,104.63129,98.173416,99.6176,91.759575
Cam Booser,bos,FA,RP,39.0,0.2,2024510.43,,,16061.0,,,,,,,,,,,,4.713418,4.2490306,0.19857605,0.07343289,0.3983907,0.3868315,101.34009,100.94842,101.36755,92.95196
Brennan Bernardino,bos,FA,RP,39.0,0.2,2024510.43,,,16835.0,,,,,,,,,,,,4.6688704,4.2519665,0.21355599,0.088836946,0.42571843,0.3722799,100.883766,99.48822,99.7618,90.77759
Greg Weissert,bos,FA,RP,36.0,0.2,2024510.43,,,20375.0,,,,,,,,,,,,4.7000113,4.1966486,0.20056619,0.06855934,0.3748142,0.40579298,100.7564,101.89317,101.91102,93.26548
Richard Fitts,bos,FA,SP,31.0,-0.2,0.0,,,30160.0,,,,,,,,,,,,5.0700455,5.142394,0.17271146,0.07881515,0.3591458,0.43371186,83.45889,101.53484,96.23,89.66357
Garrett Whitlock,bos,FA,SP,35.0,-0.5,0.0,,,20191.0,,,,,,,,,,,,5.206945,5.287381,0.15989636,0.076967,0.37726647,0.41912797,84.925285,101.51701,96.47481,89.84906
Kutter Crawford,bos,FA,SP,35.0,-0.5,0.0,,,20531.0,,,,,,,,,,,,5.2017374,5.268106,0.15860558,0.07401786,0.37063426,0.4230754,83.36334,101.56153,96.12178,89.491936
Rob Refsnyder,bos,FA,OF,40.0,-3.4145240545354087,0.0,,,13770.0,0.075805604,0.32086262,0.17887987,0.25344062,0.28550318,0.25013453,49.680626,87.54892,-30.150607771989776,-5.51785942807328,-16.695086658000946,,,,,,,,,,
Connor Wong,bos,FA,C,35.0,-3.937807061251383,0.0,,,19896.0,0.052669115,0.2817543,0.20448756,0.25721845,0.3107863,0.25547862,56.91129,87.79831,-27.413389485056804,-5.483809795696288,-24.594528043127447,,,,,,,,,,
Trevor Story,bos,FA,SS,38.0,-4.892868355699843,0.0,,,12564.0,0.04430918,0.40440145,0.13605687,0.1731872,0.16709581,0.16169454,-9.971411,83.574005,-75.44913724282893,-2.759810052230023,11.357619285583496,,,,,,,,,,
Romy Gonzalez,bos,FA,1B/3B,34.0,-6.006718498610742,0.0,,,21562.0,0.014097963,0.3441507,0.16093346,0.17333014,0.18467428,0.1626625,-5.9913397,83.81487,-74.95335053234565,-5.278142786119133,2.4644339084625244,,,,,,,,,,
Kyle Tucker,chc,FA,RF,34.0,5.736246337382965,64989901.74,,,18345.0,0.12178478,0.12075879,0.3066551,0.40139273,0.5342892,0.4021381,158.65414,93.941696,47.70488764600056,-2.204966477584094,-8.18592518568039,,,,,,,,,,
Nico Hoerner,chc,FA,2B/SS,34.0,3.753000606769694,40208049.36,,,21479.0,0.062789775,0.13619678,0.26904607,0.32232186,0.39911348,0.31543374,99.18192,87.68479,3.2953305593351057,-2.115556585486047,16.698413848876953,,,,,,,,,,
Miles Mastrobuoni,chc,FA,2B/3B,35.0,1.927099592921427,19507166.12,,,20017.0,0.077284865,0.2528165,0.211242,0.27657402,0.29968867,0.26481926,63.662876,85.66422,-22.62915725242801,-0.6174907676177099,23.23100590705872,,,,,,,,,,
Daniel Palencia,chc,FA,RP,31.0,0.6,6073531.29,,,27914.0,,,,,,,,,,,,4.177816,3.8771975,0.26014978,0.11070181,0.45399123,0.3449711,115.688286,97.24968,102.00117,96.06248
Luke Little,chc,FA,RP,30.0,0.5,5061276.07,,,28036.0,,,,,,,,,,,,4.2805786,3.9331782,0.2670796,0.11609946,0.4483859,0.34568334,111.54565,96.23043,100.9275,95.03039
Jack Neely,chc,FA,RP,31.0,0.5,5061276.07,,,30106.0,,,,,,,,,,,,4.3354344,4.0897727,0.2165081,0.10356452,0.5149622,0.27630198,105.89394,96.57422,99.73553,93.92589
Eli Morgan,chc,FA,RP,35.0,0.4,4049020.86,,,20203.0,,,,,,,,,,,,4.3711057,4.0376916,0.1912825,0.050469454,0.38391995,0.39223805,102.01193,103.53179,103.22565,92.25279
Porter Hodge,chc,FA,RP,30.0,0.4,4049020.86,,,26413.0,,,,,,,,,,,,4.4266305,3.9807901,0.26977548,0.11963067,0.4072657,0.3945268,115.11696,96.35055,101.17871,95.89145
Nate Pearson,chc,FA,RP,34.0,0.3,3036765.64,,,20160.0,,,,,,,,,,,,4.5826926,3.9683747,0.2356066,0.08880089,0.38244253,0.41192025,111.7965,100.59739,103.40698,96.00025
