Player Name,Team,Status,WAR,Base_Value,Contract_Value,Surplus_Value
Ozzie Albies,atl,Club,1.8424611380588416,12187880.43,7000000.0,5187880.43
Sean Murphy,atl,,1.8324018948772391,12121338.53,15000000.0,-2878661.47
Nick Allen,atl,ARB2,1.1893792690358715,7867743.86,2756250.0,5111493.86
Dylan Lee,atl,ARB 3,0.7,4630500.0,4410000.0,220500.0
Bryce Elder,atl,ARB 1,0.7,4630500.0,1157625.0,3472875.0
Matt Olson,atl,,0.6320502556696549,4181012.44,22000000.0,-17818987.56
Jarred Kelenic,atl,ARB 3,0.5278307190075661,3491600.21,4410000.0,-918399.79
Daysbel Hernández,atl,PRE-ARB,0.5,3307500.0,793800.0,2513700.0
Luke Williams,atl,ARB2,-0.6691655012287111,0.0,2756250.0,-2756250.0
Eli White,atl,ARB2,-2.0154455702453125,0.0,2756250.0,-2756250.0
Chadwick Tromp,atl,ARB2,-4.171152338998503,0.0,2756250.0,-2756250.0
Gunnar Henderson,bal,ARB2,5.471837131547586,52547405.25,17340643.73,35206761.52
Grayson Rodriguez,bal,PRE-ARB,4.4,38367000.0,793800.0,37573200.0
Adley Rutschman,bal,ARB 3,3.961584488205243,32693822.08,16346911.04,16346911.04
Kyle Bradish,bal,ARB 3,3.9,32082750.0,16041375.0,16041375.0
Colin Selby,bal,PRE-ARB,1.1,7276500.0,793800.0,6482700.0
Yennier Cano,bal,ARB2,1.0,6615000.0,2756250.0,3858750.0
Emmanuel Rivera,bal,ARB 3,0.8256359078083209,5461581.53,4410000.0,1051581.53
Cade Povich,bal,PRE-ARB,0.6,3969000.0,793800.0,3175200.0
Dean Kremer,bal,ARB 3,0.4,2646000.0,4410000.0,-1764000.0
Bryan Baker,bal,ARB2,0.4,2646000.0,2756250.0,-110250.0
Albert Suarez,bal,ARB2,0.3,1984500.0,2756250.0,-771750.0
Tyler Wells,bal,ARB 4,-0.0,0.0,4410000.0,-4410000.0
Tyler O'Neill,bal,,-0.348021214738833,0.0,16500000.0,-16500000.0
Daz Cameron,bal,ARB2,-0.6553376833509611,0.0,2756250.0,-2756250.0
René Pinto,bal,ARB 1,-1.1031465624305437,0.0,1102500.0,-1102500.0
Rafael Devers,bos,,4.054880841884779,33801073.54,32818181.0,982892.54
Triston Casas,bos,ARB2,2.784657755953304,21015766.58,6935202.97,14080563.61
Brayan Bello,bos,ARB 2,2.5,18191250.0,8666666.0,9524584.0
Jarren Duran,bos,ARB 3,2.24026776776696,15614056.93,7807028.46,7807028.46
Tanner Houck,bos,ARB 3,1.8,11907000.0,5953500.0,5953500.0
Kutter Crawford,bos,ARB 3,1.5,9922500.0,4961250.0,4961250.0
Vaughn Grissom,bos,ARB 1,1.357120554570515,8977352.47,2244338.12,6733014.35
Luis Guerrero,bos,PRE-ARB,1.1,7276500.0,793800.0,6482700.0
Justin Slaten,bos,ARB 1,0.9,5953500.0,1488375.0,4465125.0
Garrett Whitlock,bos,Club,0.7,4630500.0,8250000.0,-3619500.0
Josh Winckowski,bos,ARB2,0.6,3969000.0,2756250.0,1212750.0
Brennan Bernardino,bos,ARB2,0.5,3307500.0,2756250.0,551250.0
Chase Shugart,bos,PRE-ARB,0.5,3307500.0,793800.0,2513700.0
Zack Kelly,bos,ARB2,0.4,2646000.0,2756250.0,-110250.0
Richard Fitts,bos,PRE-ARB,0.4,2646000.0,793800.0,1852200.0
Greg Weissert,bos,ARB 1,0.3,1984500.0,1102500.0,882000.0
Cam Booser,bos,PRE-ARB,0.2,1323000.0,793800.0,529200.0
Connor Wong,bos,ARB2,-0.4865906605184809,0.0,2756250.0,-2756250.0
Romy Gonzalez,bos,ARB2,-2.145784994043647,0.0,2756250.0,-2756250.0
Trevor Story,bos,,-2.2697843557204056,0.0,25000000.0,-25000000.0
Carson Kelly,chc,Mutual,1.224063568434807,8097180.51,7500000.0,597180.51
Daniel Palencia,chc,PRE-ARB,1.2,7938000.0,793800.0,7144200.0
Luke Little,chc,ARB 1,1.2,7938000.0,1984500.0,5953500.0
Jordan Wicks,chc,PRE-ARB,1.2,7938000.0,793800.0,7144200.0
Dansby Swanson,chc,"$28,000,000",1.1780043097640305,7792498.51,25285714.0,-17493215.49
Jack Neely,chc,PRE-ARB,1.1,7276500.0,793800.0,6482700.0
Justin Steele,chc,ARB 4,1.0,6615000.0,4410000.0,2205000.0
Porter Hodge,chc,PRE-ARB,0.8,5292000.0,793800.0,4498200.0
Javier Assad,chc,ARB2,0.7,4630500.0,2756250.0,1874250.0
Ethan Roberts,chc,ARB 3,0.5,3307500.0,4410000.0,-1102500.0
Eli Morgan,chc,ARB 3,0.4,2646000.0,4410000.0,-1764000.0
Keegan Thompson,chc,ARB 3,0.3,1984500.0,4410000.0,-2425500.0
Shota Imanaga,chc,Mutual,0.3,1984500.0,15250000.0,-13265500.0
Tyson Miller,chc,ARB 1,0.2,1323000.0,1102500.0,220500.0
Matt Thaiss,chc,ARB3,0.1424419326085232,942253.38,4410000.0,-3467746.62
Miles Mastrobuoni,chc,ARB 1,-0.1954696138850167,0.0,1102500.0,-1102500.0
Nick Nastrini,chw,PRE-ARB,4.4,38367000.0,793800.0,37573200.0
Sean Burke,chw,PRE-ARB,4.2,35721000.0,793800.0,34927200.0
Drew Thorpe,chw,PRE-ARB,2.4,17199000.0,793800.0,16405200.0
Ky Bush,chw,PRE-ARB,2.2,15214500.0,793800.0,14420700.0
Miguel Vargas,chw,ARB 1,1.534971426153945,10153835.98,2538459.0,7615376.99
Davis Martin,chw,PRE-ARB,1.3,8599500.0,793800.0,7805700.0
Jonathan Cannon,chw,PRE-ARB,1.3,8599500.0,793800.0,7805700.0
Jairo Iriarte,chw,PRE-ARB,1.2,7938000.0,793800.0,7144200.0
Lenyn Sosa,chw,ARB 1,0.9811578525641308,6490359.19,1622589.8,4867769.4
Prelander Berroa,chw,PRE-ARB,0.8,5292000.0,793800.0,4498200.0
Andrew Benintendi,chw,"$15,100,000",0.7733902994854116,5115976.83,15000000.0,-9884023.17
Fraser Ellard,chw,PRE-ARB,0.7,4630500.0,793800.0,3836700.0
Jordan Leasure,chw,PRE-ARB,0.7,4630500.0,793800.0,3836700.0
Gus Varland,chw,PRE-ARB,0.5,3307500.0,793800.0,2513700.0
Jared Shuster,chw,ARB 1,0.4,2646000.0,1102500.0,1543500.0
Justin Anderson,chw,ARB 3,0.2,1323000.0,4410000.0,-3087000.0
Steven Wilson,chw,ARB 3,0.2,1323000.0,4410000.0,-3087000.0
Ron Marinaccio,chw,ARB2,0.2,1323000.0,2756250.0,-1433250.0
Luis Robert Jr.,chw,Club,0.0149808119986627,99098.07,20000000.0,-19900901.93
Korey Lee,chw,ARB 1,-0.8578903106516702,0.0,1102500.0,-1102500.0
Hunter Greene,cin,ARB 3,4.4,38367000.0,15333333.0,23033667.0
Julian Aguiar,cin,PRE-ARB,3.4,27121500.0,793800.0,26327700.0
Rhett Lowder,cin,PRE-ARB,2.1,14222250.0,793800.0,13428450.0
Spencer Steer,cin,ARB2,1.635107625183625,10816236.94,3569358.19,7246878.75
Yosver Zulueta,cin,PRE-ARB,1.2,7938000.0,793800.0,7144200.0
Nick Lodolo,cin,ARB 3,1.1,7276500.0,4410000.0,2866500.0
Casey Legumina,cin,PRE-ARB,0.9,5953500.0,793800.0,5159700.0
Andrew Abbott,cin,ARB 1,0.8,5292000.0,1323000.0,3969000.0
Brandon Williamson,cin,ARB2,0.5,3307500.0,2756250.0,551250.0
Tony Santillan,cin,ARB2,0.4,2646000.0,2756250.0,-110250.0
Sam Moll,cin,ARB 3,0.3,1984500.0,4410000.0,-2425500.0
Alexis Diaz,cin,ARB 3,0.3,1984500.0,4410000.0,-2425500.0
Stuart Fairchild,cin,ARB2,0.2903563009378891,1920706.93,2756250.0,-835543.07
Fernando Cruz,cin,ARB2,0.1,661500.0,2756250.0,-2094750.0
Jeimer Candelario,cin,Club,-0.129735831956457,0.0,18000000.0,-18000000.0
Will Benson,cin,ARB2,-0.6969035301614701,0.0,2756250.0,-2756250.0
Gavin Williams,cle,ARB 1,3.6,29106000.0,7276500.0,21829500.0
Joey Cantillo,cle,PRE-ARB,3.4,27121500.0,793800.0,26327700.0
Triston McKenzie,cle,,3.2,25137000.0,,
Tanner Bibee,cle,ARB 2,3.2,25137000.0,8295210.0,16841790.0
Steven Kwan,cle,ARB 3,2.947117722291762,22627775.6,11313887.8,11313887.8
Emmanuel Clase,cle,Club,2.4,17199000.0,10000000.0,7199000.0
José Ramírez,cle,"$23,000,000",2.195425119336772,15169105.75,20142857.0,-4973751.25
Tyler Freeman,cle,ARB2,1.8315001214137183,12115373.3,3998073.19,8117300.11
Bo Naylor,cle,ARB 1,1.7944325760955018,11870171.49,2967542.87,8902628.62
Will Brennan,cle,ARB2,1.7043980313127145,11274592.98,3720615.68,7553977.29
Sam Hentges,cle,ARB 4,1.0,6615000.0,4410000.0,2205000.0
Cade Smith,cle,ARB 1,0.7,4630500.0,1157625.0,3472875.0
Andrew Walters,cle,PRE-ARB,0.6,3969000.0,793800.0,3175200.0
Pedro Avila,cle,ARB 1,0.5,3307500.0,1102500.0,2205000.0
Tim Herrin,cle,PRE-ARB,0.5,3307500.0,793800.0,2513700.0
Hunter Gaddis,cle,ARB 1,0.5,3307500.0,1102500.0,2205000.0
Logan Allen,cle,ARB 1,0.4,2646000.0,1102500.0,1543500.0
Erik Sabrowski,cle,PRE-ARB,0.4,2646000.0,793800.0,1852200.0
Logan Allen,cle,ARB 1,0.3,1984500.0,1102500.0,882000.0
Ben Lively,cle,ARB 3,-0.6,0.0,4410000.0,-4410000.0
Gabriel Arias,cle,ARB 1,-0.7342964020182695,0.0,1102500.0,-1102500.0
Ezequiel Tovar,col,ARB 2,2.090946676720687,14132418.4,8214285.0,5918133.4
Victor Vodnik,col,ARB 1,1.3,8599500.0,2149875.0,6449625.0
Bradley Blalock,col,PRE-ARB,0.9,5953500.0,793800.0,5159700.0
Angel Chivilli,col,PRE-ARB,0.9,5953500.0,793800.0,5159700.0
Anthony Molina,col,ARB 1,0.9,5953500.0,1488375.0,4465125.0
Antonio Senzatela,col,Club,0.8,5292000.0,14000000.0,-8708000.0
Jaden Hill,col,PRE-ARB,0.8,5292000.0,793800.0,4498200.0
Seth Halvorsen,col,PRE-ARB,0.8,5292000.0,793800.0,4498200.0
Ryan Feltner,col,ARB 3,0.7,4630500.0,4410000.0,220500.0
Luis Peralta,col,PRE-ARB,0.7,4630500.0,793800.0,3836700.0
Justin Lawrence,col,ARB 3,0.6,3969000.0,4410000.0,-441000.0
Jeff Criswell,col,PRE-ARB,0.6,3969000.0,793800.0,3175200.0
Jake Bird,col,ARB2,0.4,2646000.0,2756250.0,-110250.0
Ryan McMahon,col,,0.3657965469496246,2419744.16,16000000.0,-13580255.84
Michael Toglia,col,ARB 1,0.286634732279071,1896088.75,1102500.0,793588.75
Jimmy Herget,col,Pre-ARB,0.2,1323000.0,793800.0,529200.0
Nolan Jones,col,ARB2,0.039687249607788,262531.16,2756250.0,-2493718.84
Sean Bouchard,col,ARB2,0.0051930007072953,34351.7,2756250.0,-2721898.3
Tanner Gordon,col,PRE-ARB,-0.0,0.0,793800.0,-793800.0
Kyle Freeland,col,Vesting,-0.3,0.0,17000000.0,-17000000.0
Kris Bryant,col,"$27,000,000",-1.2942019832608995,0.0,26000000.0,-26000000.0
Riley Greene,det,ARB2,3.903344672876474,32115937.52,10598259.38,21517678.14
Reese Olson,det,ARB 1,2.0,13230000.0,3307500.0,9922500.0
Matt Vierling,det,ARB 3,1.237939335249889,8188968.7,4410000.0,3778968.7
Matt Manning,det,ARB2,1.2,7938000.0,2756250.0,5181750.0
Kerry Carpenter,det,ARB2,1.1510216500101311,7614008.21,2756250.0,4857758.21
Spencer Torkelson,det,ARB 2,1.0826260672368533,7161571.43,2756250.0,4405321.43
Ty Madden,det,PRE-ARB,0.9,5953500.0,793800.0,5159700.0
Jason Foley,det,ARB 3,0.8,5292000.0,4410000.0,882000.0
Will Vest,det,ARB 3,0.8,5292000.0,4410000.0,882000.0
Keider Montero,det,PRE-ARB,0.8,5292000.0,793800.0,4498200.0
Bailey Horn,det,PRE-ARB,0.8,5292000.0,793800.0,4498200.0
Alex Lange,det,ARB2,0.7,4630500.0,2756250.0,1874250.0
Mason Englert,det,ARB 1,0.7,4630500.0,1157625.0,3472875.0
Brenan Hanifee,det,PRE-ARB,0.7,4630500.0,793800.0,3836700.0
Brant Hurter,det,PRE-ARB,0.6,3969000.0,793800.0,3175200.0
Zach McKinstry,det,ARB 3,0.478731472705109,3166808.69,4410000.0,-1243191.31
Sean Guenther,det,ARB 1,0.4,2646000.0,1102500.0,1543500.0
Alex Faedo,det,ARB2,0.3,1984500.0,2756250.0,-771750.0
Tyler Holton,det,ARB2,0.2,1323000.0,2756250.0,-1433250.0
Ryan Kreidler,det,PRE-ARB,-1.6348194765408477,0.0,793800.0,-793800.0
Andy Ibanez,det,ARB 3,-1.7049385018505574,0.0,4410000.0,-4410000.0
Javier Báez,det,,-3.0681603244617563,0.0,24000000.0,-24000000.0
Yordan Alvarez,hou,,4.967311633803185,45872532.92,26833333.0,19039199.92
Hunter Brown,hou,ARB2,3.8,31090500.0,10259865.0,20830635.0
Ronel Blanco,hou,ARB 1,3.1,24144750.0,6036187.5,18108562.5
Cristian Javier,hou,,2.9,22160250.0,21400000.0,760250.0
Spencer Arrighetti,hou,PRE-ARB,2.7,20175750.0,793800.0,19381950.0
Isaac Paredes,hou,ARB 4,2.245156986060909,15662570.19,7831285.1,7831285.1
J.P. France,hou,ARB 1,1.9,12568500.0,3142125.0,9426375.0
Jeremy Pena,hou,ARB 3,1.6131859991554187,10671225.38,5335612.69,5335612.69
Yainer Diaz,hou,ARB2,1.4206627512369718,9397684.1,3101235.75,6296448.35
Shawn Dubin,hou,PRE-ARB,0.5,3307500.0,793800.0,2513700.0
Bryan King,hou,PRE-ARB,0.5,3307500.0,793800.0,2513700.0
Luis Contreras,hou,PRE-ARB,0.4,2646000.0,793800.0,1852200.0
Nick Hernandez,hou,PRE-ARB,0.2,1323000.0,793800.0,529200.0
Kaleb Ort,hou,ARB 1,0.2,1323000.0,1102500.0,220500.0
Tayler Scott,hou,ARB2,0.1,661500.0,2756250.0,-2094750.0
Josh Hader,hou,"$19,000,000",0.1,661500.0,19000000.0,-18338500.0
Jose Altuve,hou,"$32,500,000",-0.3432195470202506,0.0,25000000.0,-25000000.0
Jake Meyers,hou,ARB 3,-0.4325291235646608,0.0,4410000.0,-4410000.0
Jon Singleton,hou,ARB2,-0.7332212420226764,0.0,2756250.0,-2756250.0
Bobby Witt Jr.,kc,ARB 3,5.352511133572315,50968722.3,19707070.0,31261652.3
Cole Ragans,kc,ARB2,3.3,26129250.0,8622652.5,17506597.5
Maikel Garcia,kc,ARB2,2.7486391776379717,20658372.24,6817262.84,13841109.4
Vinnie Pasquantino,kc,ARB2,2.4141009886223603,17338917.06,5721842.63,11617074.43
Michael Massey,kc,ARB2,1.5523895142665534,10269056.64,3388788.69,6880267.95
James McArthur,kc,ARB2,1.4,9261000.0,3056130.0,6204870.0
Alec Marsh,kc,PRE-ARB,1.4,9261000.0,793800.0,8467200.0
Kyle Isbel,kc,ARB 3,1.1886313901529646,7862796.65,4410000.0,3452796.65
MJ Melendez,kc,ARB 3,1.0988291488214468,7268754.82,4410000.0,2858754.82
Nelson Velazquez,kc,ARB 1,0.8191677234592165,5418794.49,1354698.62,4064095.87
Angel Zerpa,kc,ARB2,0.7,4630500.0,2756250.0,1874250.0
Steven Cruz,kc,PRE-ARB,0.6,3969000.0,793800.0,3175200.0
Freddy Fermin,kc,ARB2,0.5158441277460024,3412308.91,2756250.0,656058.91
Lucas Erceg,kc,ARB2,0.5,3307500.0,2756250.0,551250.0
Carlos Hernandez,kc,ARB 4,0.5,3307500.0,4410000.0,-1102500.0
Sam Long,kc,ARB2,0.4,2646000.0,2756250.0,-110250.0
Michael Wacha,kc,,0.0,0.0,14000000.0,-14000000.0
Dairon Blanco,kc,ARB2,-0.8152434688770539,0.0,2756250.0,-2756250.0
Jack Kochanowicz,laa,PRE-ARB,3.9,32082750.0,793800.0,31288950.0
Caden Dana,laa,PRE-ARB,3.8,31090500.0,793800.0,30296700.0
Jose Soriano,laa,ARB2,2.7,20175750.0,6657997.5,13517752.5
Yusei Kikuchi,laa,"$21,225,000",2.0,13230000.0,21225000.0,-7995000.0
Davis Daniel,laa,ARB 1,1.7,11245500.0,2811375.0,8434125.0
Reid Detmers,laa,ARB 3,1.6,10584000.0,5292000.0,5292000.0
Ben Joyce,laa,ARB 1,1.4,9261000.0,2315250.0,6945750.0
Logan O'Hoppe,laa,ARB2,1.2477620222038208,8253945.78,2756250.0,5497695.78
Samuel Aldegheri,laa,PRE-ARB,0.7,4630500.0,793800.0,3836700.0
Jo Adell,laa,ARB 3,0.44822874393605,2965033.14,4410000.0,-1444966.86
Hans Crouse,laa,ARB 1,0.3,1984500.0,1102500.0,882000.0
Ryan Zeferjahn,laa,PRE-ARB,0.3,1984500.0,793800.0,1190700.0
Mickey Moniak,laa,ARB 3,0.0223057288485829,147552.4,4410000.0,-4262447.6
Mike Trout,laa,"$37,116,666",-0.0158158617646186,0.0,35541667.0,-35541667.0
Bobby Miller,lad,ARB 1,4.5,39690000.0,9922500.0,29767500.0
Mookie Betts,lad,"$30,000,000",4.20887050359408,35838356.76,30416667.0,5421689.76
Shohei Ohtani,lad,"$2,000,000",3.9965520134015913,33040787.35,46081476.0,-13040688.65
River Ryan,lad,PRE-ARB,3.7,30098250.0,793800.0,29304450.0
Landon Knack,lad,PRE-ARB,3.4,27121500.0,793800.0,26327700.0
Tyler Glasnow,lad,,3.2,25137000.0,32500000.0,-7363000.0
Justin Wrobleski,lad,PRE-ARB,3.0,23152500.0,793800.0,22358700.0
Blake Snell,lad,,2.7,20175750.0,36400000.0,-16224250.0
Will Smith,lad,,2.5591030893671163,18777700.4,11000000.0,7777700.4
Yoshinobu Yamamoto,lad,,2.3,16206750.0,30166666.0,-13959916.0
Gavin Stone,lad,PRE-ARB,1.6,10584000.0,793800.0,9790200.0
Tommy Edman,lad,,1.3710175480477644,9069281.08,15650000.0,-6580718.92
Michael Grove,lad,ARB2,0.8,5292000.0,2756250.0,2535750.0
Freddie Freeman,lad,"$27,000,000",0.5864147727965616,3879133.72,27000000.0,-23120866.28
Anthony Banda,lad,ARB 3,0.5,3307500.0,4410000.0,-1102500.0
Will Smith,lad,,0.1,661500.0,11000000.0,-10338500.0
James Outman,lad,ARB 1,-0.6889650785191146,0.0,1102500.0,-1102500.0
Max Meyer,mia,ARB2,4.3,37044000.0,12224520.0,24819480.0
Ryan Weathers,mia,ARB2,3.9,32082750.0,10587307.5,21495442.5
Edward Cabrera,mia,ARB 3,3.1,24144750.0,12072375.0,12072375.0
Adam Mazur,mia,PRE-ARB,1.5,9922500.0,793800.0,9128700.0
Nick Fortes,mia,ARB 3,1.4154985226504329,9363522.73,4681761.36,4681761.36
Declan Cronin,mia,ARB 1,1.2,7938000.0,1984500.0,5953500.0
Jonah Bride,mia,ARB2,1.1995005157472858,7934695.91,2756250.0,5178445.91
Vidal Brujan,mia,ARB2,0.9895508154918434,6545878.64,2756250.0,3789628.64
Jesús Sánchez,mia,ARB 4,0.9735953948006654,6440333.54,4410000.0,2030333.54
Anthony Bender,mia,ARB 4,0.9,5953500.0,4410000.0,1543500.0
Valente Bellozo,mia,PRE-ARB,0.9,5953500.0,793800.0,5159700.0
Calvin Faucher,mia,ARB2,0.8,5292000.0,2756250.0,2535750.0
George Soriano,mia,ARB 1,0.6,3969000.0,1102500.0,2866500.0
Anthony Veneziano,mia,PRE-ARB,0.6,3969000.0,793800.0,3175200.0
Andrew Nardi,mia,ARB2,0.5,3307500.0,2756250.0,551250.0
Jesus Tinoco,mia,ARB 1,0.4,2646000.0,1102500.0,1543500.0
Lake Bachar,mia,PRE-ARB,0.3,1984500.0,793800.0,1190700.0
Braxton Garrett,mia,ARB 3,0.1,661500.0,4410000.0,-3748500.0
Derek Hill,mia,ARB2,-2.1364664099549047,0.0,2756250.0,-2756250.0
Kyle Stowers,mia,ARB 1,-2.890527421800896,0.0,1102500.0,-1102500.0
William Contreras,mil,ARB 3,5.438553648902471,52107064.77,26053532.39,26053532.39
Abner Uribe,mil,PRE-ARB,1.6,10584000.0,793800.0,9790200.0
Christian Yelich,mil,,1.3075992467548003,8649769.02,22000000.0,-13350230.98
Elvis Peguero,mil,ARB2,1.1,7276500.0,2756250.0,4520250.0
Garrett Mitchell,mil,ARB2,1.0888040587911254,7202438.85,2756250.0,4446188.85
Aaron Ashby,mil,ARB 3,1.0,6615000.0,7700000.0,-1085000.0
J.B. Bukauskas,mil,ARB2,0.9,5953500.0,2756250.0,3197250.0
Nick Mears,mil,ARB 3,0.9,5953500.0,4410000.0,1543500.0
Robert Gasser,mil,PRE-ARB,0.7,4630500.0,793800.0,3836700.0
Tyler Jay,mil,PRE-ARB,0.5,3307500.0,793800.0,2513700.0
Trevor Megill,mil,ARB 3,0.4,2646000.0,4410000.0,-1764000.0
Bryan Hudson,mil,ARB 1,0.4,2646000.0,1102500.0,1543500.0
Tobias Myers,mil,PRE-ARB,0.4,2646000.0,793800.0,1852200.0
Jared Koenig,mil,ARB 1,0.4,2646000.0,1102500.0,1543500.0
Eric Haase,mil,ARB 3,-2.401660340619445,0.0,4410000.0,-4410000.0
Zebby Matthews,min,PRE-ARB,4.1,34398000.0,793800.0,33604200.0
Carlos Correa,min,,3.8579953613586935,31665958.97,31833333.0,-167374.03
Royce Lewis,min,ARB 3,2.662776418597806,19806399.01,9903199.51,9903199.51
Pablo López,min,,2.6,19183500.0,21750000.0,-2566500.0
Griffin Jax,min,ARB 3,2.0,13230000.0,6615000.0,6615000.0
David Festa,min,ARB1,1.7,11245500.0,2811375.0,8434125.0
Jhoan Duran,min,ARB 3,1.5,9922500.0,4961250.0,4961250.0
Joe Ryan,min,ARB 3,1.5,9922500.0,4961250.0,4961250.0
Jose Miranda,min,ARB2,1.1507333905976775,7612101.38,2756250.0,4855851.38
Trevor Larnach,min,ARB 3,0.7173730004837248,4745422.4,4410000.0,335422.4
Ronny Henriquez,min,PRE-ARB,0.7,4630500.0,793800.0,3836700.0
Kody Funderburk,min,ARB 1,0.7,4630500.0,1157625.0,3472875.0
Cole Sands,min,ARB2,0.6,3969000.0,2756250.0,1212750.0
Brock Stewart,min,ARB 3,0.2,1323000.0,4410000.0,-3087000.0
Bailey Ober,min,ARB 3,0.2,1323000.0,4410000.0,-3087000.0
Byron Buxton,min,,0.1459125531734173,965211.54,15142857.0,-14177645.46
Matt Wallner,min,ARB 1,-0.2029517274630995,0.0,1102500.0,-1102500.0
Juan Soto,nym,,7.254166439955771,76127622.0,47500000.0,28627622.0
Christian Scott,nym,PRE-ARB,4.0,33075000.0,793800.0,32281200.0
Francisco Alvarez,nym,ARB2,3.66084128955862,29709697.7,9804200.24,19905497.46
Tylor Megill,nym,ARB 3,3.6,29106000.0,14553000.0,14553000.0
Francisco Lindor,nym,"$34,100,000",3.165507889794016,24794752.04,33800000.0,-9005247.96
Brett Baty,nym,ARB 1,1.9246918586321584,12731836.64,3182959.16,9548877.48
Dedniel Nunez,nym,ARB1,1.8,11907000.0,2976750.0,8930250.0
Clay Holmes,nym,Player,1.2,7938000.0,12000000.0,-4062000.0
Mark Vientos,nym,ARB 1,0.9810744853563452,6489807.72,1622451.93,4867355.79
Sean Reid-Foley,nym,ARB 3,0.5,3307500.0,4410000.0,-1102500.0
Brandon Nimmo,nym,"$20,500,000",0.4028381805526436,2664774.56,20250000.0,-17585225.44
Danny Young,nym,PRE-ARB,0.4,2646000.0,793800.0,1852200.0
Edwin Diaz,nym,,0.3,1984500.0,16900000.0,-14915500.0
Huascar Brazoban,nym,ARB2,0.2,1323000.0,2756250.0,-1433250.0
Kevin Herget,nym,PRE-ARB,0.2,1323000.0,793800.0,529200.0
Reed Garrett,nym,ARB2,0.2,1323000.0,2756250.0,-1433250.0
Jeff McNeil,nym,Club,0.0175429451092843,116046.58,15750000.0,-15633953.42
Jose Siri,nym,ARB 3,-0.6042264505813352,0.0,4410000.0,-4410000.0
Jose Azocar,nym,ARB2,-0.6797258912632579,0.0,2756250.0,-2756250.0
Luis Gil,nyy,ARB2,4.2,35721000.0,11787930.0,23933070.0
Aaron Judge,nyy,"$40,000,000",3.7482415980455848,30576927.26,40000000.0,-9423072.74
Carlos Rodon,nyy,"$27,833,333",3.7,30098250.0,27000000.0,3098250.0
Clarke Schmidt,nyy,ARB 4,2.0,13230000.0,6615000.0,6615000.0
Oswaldo Cabrera,nyy,ARB2,1.8622440646556129,12318744.49,4065185.68,8253558.81
Max Fried,nyy,"$31,500,000",1.8,11907000.0,27250000.0,-15343000.0
Gerrit Cole,nyy,,1.4,9261000.0,36000000.0,-26739000.0
Will Warren,nyy,PRE-ARB,1.2,7938000.0,793800.0,7144200.0
Cody Poteet,nyy,ARB2,0.7,4630500.0,2756250.0,1874250.0
Ian Hamilton,nyy,ARB2,0.6,3969000.0,2756250.0,1212750.0
Yoendrys Gomez,nyy,PRE-ARB,0.4,2646000.0,793800.0,1852200.0
