Player Name,Team,Status,Position,Age,WAR,Base_Value,Contract_Value,Surplus_Value,IDfg,BB%_bat,K%_bat,AVG,OBP,SLG,wOBA,wRC+,EV,Off,BsR,Def,WAR_batter,ERA,FIP,SIERA,K%_pit,BB%_pit,WAR_pitcher
Ryan Helsley,stl,FA,RP,40.0,0.4,4736781.71,,,18138.0,,,,,,,,,,,,,4.285575,4.434489,4.1060176,0.19992544,0.097303,0.4
JoJo Romero,stl,FA,RP,38.0,0.4,4736781.71,,,19574.0,,,,,,,,,,,,,4.243877,4.453341,4.120131,0.18882424,0.08673609,0.4
John King,stl,FA,RP,40.0,0.4,4736781.71,,,22051.0,,,,,,,,,,,,,4.269399,4.4348373,4.143989,0.1543938,0.08576951,0.4
Matthew Liberatore,stl,FA,RP,35.0,0.4,4736781.71,,,22294.0,,,,,,,,,,,,,4.248139,4.3874555,4.107941,0.19770901,0.084911965,0.4
Kyle Leahy,stl,FA,RP,38.0,0.4,4736781.71,,,24763.0,,,,,,,,,,,,,4.2954597,4.473434,4.1476183,0.18927768,0.090876326,0.4
Chris Roycroft,stl,FA,RP,38.0,0.4,4736781.71,,,31261.0,,,,,,,,,,,,,4.26612,4.4618726,4.110685,0.17546786,0.08566329,0.4
Riley O'Brien,stl,FA,RP,40.0,0.3,3552586.28,,,20348.0,,,,,,,,,,,,,4.3590207,4.494664,4.1575685,0.1815599,0.088724315,0.3
Sonny Gray,stl,FA,SP,45.0,0.2,2368390.86,,,12768.0,,,,,,,,,,,,,4.82859,4.846186,5.002068,0.13110426,0.059796304,0.2
Miles Mikolas,stl,FA,SP,46.0,0.0,0.0,,,9803.0,,,,,,,,,,,,,5.0242734,4.93874,4.942814,0.11619743,0.047103427,0.0
Erick Fedde,stl,FA,SP,42.0,0.0,0.0,,,17425.0,,,,,,,,,,,,,4.843316,4.92547,5.0250998,0.1355374,0.06357233,0.0
Brendan Donovan,stl,FA,2B/3B,38.0,-0.92025621969539,0.0,,,24679.0,0.05698022,0.25728074,0.21931393,0.27531278,0.3416905,0.27446982,70.00597,88.7002,-17.686188401245488,-5.241466092411429,-4.992074582974893,-0.92025621969539,,,,,,
Nolan Gorman,stl,FA,2B,35.0,-2.76150282465567,0.0,,,22263.0,0.048003912,0.3267556,0.17811851,0.22915067,0.2669517,0.22891614,37.353306,87.185616,-41.01856325312359,-6.337901578517631,1.3925190263986589,-2.76150282465567,,,,,,
Alec Burleson,stl,FA,1B/RF,36.0,-3.0160764282768806,0.0,,,27615.0,0.056695722,0.24276906,0.22922783,0.2835039,0.3582218,0.28314847,77.00288,88.84751,-13.24102882059609,-4.775080508552492,-30.44265779158184,-3.0160764282768806,,,,,,
Nolan Arenado,stl,FA,3B,44.0,-3.6342983846094503,0.0,,,9777.0,0.065511666,0.36708796,0.14901413,0.21551208,0.2262734,0.21378952,23.0281,86.48816,-48.76634205841437,-5.991132251510862,0.24013201713562,-3.6342983846094503,,,,,,
Willson Contreras,stl,FA,C,43.0,-7.883381222745277,0.0,,,11609.0,0.069483556,0.35318324,0.15737183,0.22818796,0.24587978,0.22663383,32.01402,86.93312,-42.18754953582112,-6.046368582174182,-47.9244359885254,-7.883381222745277,,,,,,
Taj Bradley,tb,FA,SP,34.0,5.4,71051725.68,,,22543.0,,,,,,,,,,,,,2.5244987,2.9498916,3.16472,0.31078222,0.056092877,5.4
Shane Baz,tb,FA,SP,36.0,2.5,30345007.84,,,22264.0,,,,,,,,,,,,,3.568586,3.917675,4.0759454,0.2497261,0.06800494,2.5
Ryan Pepiot,tb,FA,SP,37.0,1.4,16578735.99,,,26221.0,,,,,,,,,,,,,3.9305592,4.2975,4.428122,0.22406037,0.07202163,1.4
Edwin Uceta,tb,FA,RP,37.0,0.5,5920977.14,,,20539.0,,,,,,,,,,,,,4.183833,4.3138003,4.0422697,0.21885355,0.099471785,0.5
Hunter Bigge,tb,FA,RP,37.0,0.5,5920977.14,,,26259.0,,,,,,,,,,,,,4.164015,4.287415,4.035597,0.21677941,0.096062966,0.5
Mason Montgomery,tb,FA,RP,35.0,0.5,5920977.14,,,29770.0,,,,,,,,,,,,,3.9419703,4.2675076,3.8936238,0.2692441,0.124667965,0.5
Garrett Cleavinger,tb,FA,RP,41.0,0.4,4736781.71,,,17897.0,,,,,,,,,,,,,4.241149,4.4493027,4.1236844,0.17481065,0.09594973,0.4
Pete Fairbanks,tb,FA,RP,41.0,0.4,4736781.71,,,17998.0,,,,,,,,,,,,,4.1519213,4.370954,4.007513,0.17432098,0.08832107,0.4
Manuel Rodriguez,tb,FA,RP,38.0,0.4,4736781.71,,,20794.0,,,,,,,,,,,,,4.2286687,4.3684435,4.127736,0.19588344,0.09641462,0.4
Kevin Kelly,tb,FA,RP,37.0,0.4,4736781.71,,,25679.0,,,,,,,,,,,,,4.306341,4.473552,4.1261926,0.17857128,0.081267826,0.4
Joe Boyle,tb,FA,SP,35.0,-0.1,0.0,,,29608.0,,,,,,,,,,,,,4.6324744,4.979213,5.087922,0.1701689,0.07822005,-0.1
Zack Littell,tb,FA,SP,39.0,-0.2,0.0,,,15823.0,,,,,,,,,,,,,4.765963,5.0432496,5.1586647,0.15553947,0.07507928,-0.2
Taylor Walls,tb,FA,SS,38.0,-0.2556110754382619,0.0,,,22458.0,0.08887505,0.30099136,0.18959521,0.2692765,0.29452357,0.26189578,58.563206,86.878716,-24.126553861106316,-3.183849687629845,5.904196885824204,-0.2556110754382619,,,,,,
Christopher Morel,tb,FA,3B/2B,36.0,-0.7303129365664196,0.0,,,21897.0,0.06136101,0.26294717,0.21865824,0.27778223,0.34749466,0.27704322,72.08786,88.75251,-16.368105097514825,-5.155810962896794,-4.534368841556282,-0.7303129365664196,,,,,,
Jonathan Aranda,tb,FA,DH,37.0,-2.342540879065272,0.0,,,21837.0,0.061735813,0.27351677,0.2120631,0.27265012,0.33881307,0.27217695,68.01925,88.71785,-18.860585986114128,-5.497532752342522,-17.5,-2.342540879065272,,,,,,
Ben Rortvedt,tb,FA,C,37.0,-2.7771734174266824,0.0,,,20287.0,0.073689714,0.31297466,0.17996395,0.2459325,0.25708503,0.23754878,42.814407,85.74848,-36.5969645889794,-2.830706274253316,-6.689846751165771,-2.7771734174266824,,,,,,
Brandon Lowe,tb,FA,2B,40.0,-3.1794163868338523,0.0,,,18882.0,0.06080997,0.3519822,0.15990038,0.22389317,0.24611,0.22273423,30.46973,87.06681,-44.18490772421767,-6.519592138356529,0.6450011479854585,-3.1794163868338523,,,,,,
Yandy Diaz,tb,FA,1B,43.0,-3.968253584632886,0.0,,,16578.0,0.06668759,0.3347792,0.16909024,0.2381588,0.26743296,0.23697269,39.984493,87.49251,-36.89203701949701,-6.212733010179363,-14.685333223342896,-3.968253584632886,,,,,,
Danny Jansen,tb,FA,C,40.0,-5.490391757213263,0.0,,,16535.0,0.0779077,0.33448744,0.1695158,0.24495555,0.2653976,0.24105825,42.7552,86.9424,-34.799435333507816,-5.0713257885945495,-32.836296222204595,-5.490391757213263,,,,,,
Josh Lowe,tb,FA,OF,37.0,-8.75595524826656,0.0,,,19953.0,0.029196247,0.39266157,0.1386033,0.16166218,0.16476019,0.15232754,-15.457366,83.65081,-80.24687101782821,-4.872938845655881,-19.589769693145197,-8.75595524826656,,,,,,
Kumar Rocker,tex,FA,SP,35.0,2.0,23683908.56,,,31843.0,,,,,,,,,,,,,3.8342419,4.0866814,4.226271,0.24595396,0.08080414,2.0
Gerson Garabito,tex,FA,RP,39.0,0.4,4736781.71,,,19835.0,,,,,,,,,,,,,4.2641516,4.4652925,4.1266418,0.17127934,0.08815254,0.4
Cole Winn,tex,FA,RP,35.0,0.4,4736781.71,,,22113.0,,,,,,,,,,,,,4.2753778,4.3935456,4.1120253,0.19601518,0.08135961,0.4
Walter Pennington,tex,FA,RP,37.0,0.4,4736781.71,,,27624.0,,,,,,,,,,,,,4.213746,4.4310794,4.133424,0.18822278,0.091415234,0.4
Josh H. Smith,tex,FA,SS/3B,37.0,0.3036210679820241,3595466.81,,,26396.0,0.05762832,0.2645179,0.21589915,0.27269882,0.33740154,0.27161425,68.06685,88.57494,-19.14879697706641,-5.316501937340945,8.539567257014204,0.3036210679820241,,,,,,
Josh Sborz,tex,FA,RP,41.0,0.3,3552586.28,,,18323.0,,,,,,,,,,,,,4.3483896,4.4963937,4.1642823,0.1724456,0.0863351,0.3
Jacob Webb,tex,FA,RP,41.0,0.3,3552586.28,,,19274.0,,,,,,,,,,,,,4.396181,4.5036,4.187528,0.1775601,0.087677024,0.3
Matt Festa,tex,FA,RP,42.0,0.3,3552586.28,,,19330.0,,,,,,,,,,,,,4.4442368,4.519006,4.2280927,0.16582066,0.08442157,0.3
Grant Anderson,tex,FA,RP,38.0,0.3,3552586.28,,,20546.0,,,,,,,,,,,,,4.319842,4.489892,4.1403604,0.17799394,0.08455193,0.3
Jacob deGrom,tex,FA,SP,47.0,0.2,2368390.86,,,10954.0,,,,,,,,,,,,,4.8200684,4.8481092,4.9973297,0.13128856,0.057589512,0.2
Nathan Eovaldi,tex,FA,SP,45.0,0.0,0.0,,,9132.0,,,,,,,,,,,,,4.896948,4.942211,5.041205,0.12894383,0.05909376,0.0
Jon Gray,tex,FA,SP,43.0,-0.0,0.0,,,14916.0,,,,,,,,,,,,,4.8519483,4.950125,5.052471,0.13353352,0.06353622,-0.0
Cody Bradford,tex,FA,SP,37.0,-0.1,0.0,,,27597.0,,,,,,,,,,,,,4.7086034,5.016961,5.121446,0.16516678,0.07714991,-0.1
Ezequiel Duran,tex,FA,3B/SS,36.0,-0.1050996823001201,0.0,,,23733.0,0.05419661,0.24111558,0.2276247,0.28016514,0.34856424,0.2785259,73.71404,88.52719,-15.608691041062515,-4.793771335389465,0.4712673662938123,-0.1050996823001201,,,,,,
Tyler Mahle,tex,FA,SP,40.0,-0.2,0.0,,,16358.0,,,,,,,,,,,,,4.835378,5.0319657,5.14618,0.14174749,0.069549225,-0.2
Leody Taveras,tex,FA,CF,36.0,-0.2435843871783345,0.0,,,18900.0,0.05449813,0.24085617,0.22828703,0.2810426,0.35143793,0.27989745,74.67449,88.61572,-14.906183428880643,-4.7863826039247215,-1.595779085159302,-0.2435843871783345,,,,,,
Josh Jung,tex,FA,3B,37.0,-0.7044300513624597,0.0,,,26299.0,0.056222733,0.27107275,0.2117891,0.26822144,0.3309722,0.26743743,64.97475,88.48815,-21.288146513264355,-5.540966265834868,1.024480152130127,-0.7044300513624597,,,,,,
Corey Seager,tex,FA,SS,41.0,-1.05045711639993,0.0,,,13624.0,0.063468225,0.30626458,0.1884894,0.25374746,0.30058655,0.2531601,52.41722,88.18732,-28.60092989409842,-6.129541976843029,5.534774006605148,-1.05045711639993,,,,,,
Marcus Semien,tex,FA,2B,44.0,-3.168520244779727,0.0,,,12533.0,0.06741802,0.35672218,0.15498175,0.22413862,0.2408678,0.2229449,29.379602,86.87609,-44.077002237482766,-6.157169172365684,0.2814548873901366,-3.168520244779727,,,,,,
Jake Burger,tex,FA,3B/1B,39.0,-3.171620792011813,0.0,,,22275.0,0.05920638,0.31231058,0.18583857,0.24755336,0.29167107,0.24666904,48.641014,87.95284,-31.92561410403833,-6.29111752496101,-11.766370256333415,-3.171620792011813,,,,,,
Adolis García,tex,FA,RF,42.0,-5.472125932714275,0.0,,,19287.0,0.060063396,0.3706281,0.14752455,0.21011636,0.22309525,0.20945112,20.320854,86.59242,-50.988448646010426,-6.502544787945226,-15.03705883026123,-5.472125932714275,,,,,,
Jonah Heim,tex,FA,C,40.0,-5.870348157507782,0.0,,,16930.0,0.056461133,0.33269167,0.17190829,0.23232219,0.26472548,0.23151068,37.59883,87.503746,-39.68964971274864,-6.649864992359653,-30.09111536208496,-5.870348157507782,,,,,,
Kyle Higashioka,tex,FA,C,45.0,-9.340626723752768,0.0,,,5517.0,0.06262966,0.37834105,0.1433386,0.20716238,0.2157204,0.20558427,17.18952,86.28364,-52.969031034446346,-5.97561989146925,-51.49470909047853,-9.340626723752768,,,,,,
Jake Bloss,tor,FA,SP,34.0,3.3,41002766.69,,,33168.0,,,,,,,,,,,,,3.3944793,3.6700816,3.8425193,0.2663202,0.06653081,3.3
Vladimir Guerrero Jr.,tor,FA,3B/1B,36.0,1.519154697154185,17989760.47,,,19611.0,0.080894925,0.19410333,0.26520783,0.33267707,0.4386293,0.3323452,113.70522,91.19882,11.957291242552968,-4.657026043860242,-11.3137672901987,1.519154697154185,,,,,,
Alejandro Kirk,tor,FA,C,36.0,0.9898160808940182,11721356.77,,,22581.0,0.056639623,0.20841795,0.24281757,0.2950255,0.36933795,0.29278997,83.7282,88.65311,-8.302700409075108,-4.298518110299483,3.400197988518981,0.9898160808940182,,,,,,
Nick Sandlin,tor,FA,RP,38.0,0.5,5920977.14,,,20517.0,,,,,,,,,,,,,4.2263904,4.3380604,4.088168,0.20694475,0.0962518,0.5
Nick Robertson,tor,FA,RP,36.0,0.5,5920977.14,,,26226.0,,,,,,,,,,,,,4.141244,4.275548,4.062043,0.21277346,0.096072115,0.5
Ryan Burr,tor,FA,RP,41.0,0.4,4736781.71,,,17536.0,,,,,,,,,,,,,4.3198805,4.46614,4.1651354,0.18137747,0.094722286,0.4
Tommy Nance,tor,FA,RP,44.0,0.4,4736781.71,,,19178.0,,,,,,,,,,,,,4.2432275,4.409927,4.1047683,0.16000272,0.08850152,0.4
Brendon Little,tor,FA,RP,38.0,0.4,4736781.71,,,21574.0,,,,,,,,,,,,,4.23643,4.3710604,4.114969,0.20111999,0.09637349,0.4
Brett de Geus,tor,FA,RP,37.0,0.4,4736781.71,,,23592.0,,,,,,,,,,,,,4.230803,4.4350877,4.0845985,0.18080682,0.08487633,0.4
Easton Lucas,tor,FA,RP,38.0,0.4,4736781.71,,,26058.0,,,,,,,,,,,,,4.309085,4.480171,4.156877,0.18614727,0.089450076,0.4
Andres Gimenez,tor,FA,2B,36.0,0.3503468674597582,4148791.59,,,19950.0,0.05582016,0.21401997,0.23781653,0.2895128,0.3533344,0.28461397,78.04059,88.11253,-12.49040717613406,-4.165568395983428,1.1881567496061325,0.3503468674597582,,,,,,
Yimi Garcia,tor,FA,RP,44.0,0.3,3552586.28,,,12095.0,,,,,,,,,,,,,4.443242,4.5133567,4.250994,0.15420857,0.084506065,0.3
Chad Green,tor,FA,RP,44.0,0.3,3552586.28,,,15552.0,,,,,,,,,,,,,4.4585114,4.5181885,4.2582846,0.15568039,0.08473228,0.3
Erik Swanson,tor,FA,RP,41.0,0.3,3552586.28,,,16587.0,,,,,,,,,,,,,4.3927484,4.501102,4.1859765,0.17860593,0.0877795,0.3
Michael Petersen,tor,FA,RP,41.0,0.3,3552586.28,,,20827.0,,,,,,,,,,,,,4.3914847,4.507943,4.217818,0.16184431,0.08638602,0.3
Alek Manoah,tor,FA,SP,37.0,0.3,3552586.28,,,26410.0,,,,,,,,,,,,,4.4263167,4.7799644,4.9038267,0.18977004,0.07774649,0.3
Kevin Gausman,tor,FA,SP,44.0,0.1,1184195.43,,,14107.0,,,,,,,,,,,,,4.8728757,4.912901,5.0170875,0.13178079,0.061139222,0.1
José Berríos,tor,FA,SP,41.0,0.1,1184195.43,,,14168.0,,,,,,,,,,,,,4.8295064,4.89685,5.0049257,0.13832518,0.06407106,0.1
Bo Bichette,tor,FA,SS,37.0,0.0237676675701434,281455.63,,,19612.0,0.054746173,0.2597036,0.21758743,0.27214143,0.3368293,0.27111,67.91424,88.526695,-19.407074079280942,-5.312470200005919,6.051249297857284,0.0237676675701434,,,,,,
Chris Bassitt,tor,FA,SP,46.0,0.0,0.0,,,12304.0,,,,,,,,,,,,,4.971317,4.9269767,4.990262,0.12430888,0.052134197,0.0
Ernie Clement,tor,FA,SS/3B,39.0,-0.5329034750434873,0.0,,,20352.0,0.06871519,0.29513952,0.19408083,0.26053122,0.2992355,0.25597054,55.42197,87.66134,-27.161431928960287,-5.212081612553448,8.249841362470566,-0.5329034750434873,,,,,,
Daulton Varsho,tor,FA,OF,38.0,-3.49053288279335,0.0,,,19918.0,0.05378247,0.319003,0.18141665,0.23867501,0.2786017,0.23802924,43.05044,87.691025,-36.35087627317847,-6.587307422887534,-10.170256678925815,-3.49053288279335,,,,,,
George Springer,tor,FA,RF,45.0,-3.9896444287536967,0.0,,,12856.0,0.07891997,0.34156853,0.16385426,0.24077559,0.25884044,0.2380395,39.61146,86.868484,-36.34562524935094,-5.101502647084999,-16.552605628967285,-3.9896444287536967,,,,,,
DJ Herz,wsh,FA,SP,34.0,2.7,33009447.55,,,26389.0,,,,,,,,,,,,,3.5546522,3.8325672,3.9878528,0.2575945,0.068991706,2.7
MacKenzie Gore,wsh,FA,SP,36.0,1.5,17762931.42,,,22201.0,,,,,,,,,,,,,3.922024,4.255174,4.3843493,0.22898419,0.072464675,1.5
Mitchell Parker,wsh,FA,SP,35.0,0.9,10657758.85,,,27636.0,,,,,,,,,,,,,4.2066813,4.526433,4.6198354,0.2135436,0.07693434,0.9
Zach Brzykcy,wsh,FA,RP,35.0,0.6,7105172.57,,,27783.0,,,,,,,,,,,,,4.073985,4.229814,4.0442576,0.21669362,0.09825632,0.6
Mason Thompson,wsh,FA,RP,37.0,0.4,4736781.71,,,21850.0,,,,,,,,,,,,,4.2654476,4.4546256,4.1200776,0.18209131,0.08549621,0.4
Joan Adon,wsh,FA,RP,36.0,0.4,4736781.71,,,22925.0,,,,,,,,,,,,,4.2000747,4.4083467,4.0987716,0.18779166,0.08614319,0.4
Eduardo Salazar,wsh,FA,RP,37.0,0.4,4736781.71,,,23135.0,,,,,,,,,,,,,4.15772,4.3993163,4.0787854,0.18075387,0.08963116,0.4
Joe La Sorsa,wsh,FA,RP,37.0,0.4,4736781.71,,,25481.0,,,,,,,,,,,,,4.299275,4.4698706,4.1182,0.17893547,0.08181055,0.4
Derek Law,wsh,FA,RP,44.0,0.3,3552586.28,,,13133.0,,,,,,,,,,,,,4.4196773,4.506466,4.2534294,0.15578036,0.089024164,0.3
Robert Garcia,wsh,FA,RP,39.0,0.3,3552586.28,,,23363.0,,,,,,,,,,,,,4.365584,4.5098653,4.1803923,0.17502086,0.08573725,0.3
Keibert Ruiz,wsh,FA,C,36.0,-0.1443900863221208,0.0,,,19610.0,0.056159288,0.22926703,0.23440345,0.2872612,0.3587648,0.2852957,78.59772,88.64814,-12.141229356207496,-4.4775007863063365,-3.69751082705994,-0.1443900863221208,,,,,,
Jake Irvin,wsh,FA,SP,38.0,-0.3,0.0,,,21504.0,,,,,,,,,,,,,4.8293724,5.1248584,5.2298317,0.14864062,0.07417472,-0.3
Juan Yepez,wsh,FA,1B,37.0,-2.0216636964625985,0.0,,,18400.0,0.05910269,0.26679644,0.21466419,0.27254277,0.33565626,0.27105275,67.54209,88.52961,-19.4363973838527,-5.302337610628456,-13.9747873544693,-2.0216636964625985,,,,,,
Alex Call,wsh,FA,RF,40.0,-3.090135705505832,0.0,,,19296.0,0.0734377,0.31659546,0.18168943,0.25418553,0.288805,0.25096408,50.60049,87.64671,-29.725717515480227,-5.58867251733318,-13.870158004760745,-3.090135705505832,,,,,,
Riley Adams,wsh,FA,C,39.0,-5.206145101612297,0.0,,,19864.0,0.05708008,0.32417247,0.17806482,0.23844118,0.2754196,0.23734994,42.119698,87.64421,-36.69881002786683,-6.482638396555558,-26.73999169499512,-5.206145101612297,,,,,,
