Player Name,Team,Status,WAR,Base_Value,Contract_Value,Surplus_Value
Jordan Wicks,chc,PRE-ARB,1.5,9450000.0,756000.0,8694000.0
Daniel Palencia,chc,PRE-ARB,1.2,7560000.0,756000.0,6804000.0
Luke Little,chc,PRE-ARB,1.2,7560000.0,756000.0,6804000.0
Seiya Suzuki,chc,"$19,000,000",1.1619032223084464,7319990.3,17000000.0,-9680009.7
Jack Neely,chc,PRE-ARB,1.1,6930000.0,756000.0,6174000.0
Porter Hodge,chc,PRE-ARB,0.9,5670000.0,756000.0,4914000.0
Ethan Roberts,chc,ARB 2,0.8,5040000.0,2625000.0,2415000.0
Shota Imanaga,chc,Mutual,0.8,5040000.0,15250000.0,-10210000.0
Nate Pearson,chc,ARB 3,0.6,3780000.0,4200000.0,-420000.0
Matt Thaiss,chc,ARB2,0.5023869391872149,3165037.72,2625000.0,540037.72
Eli Morgan,chc,ARB 2,0.5,3150000.0,2625000.0,525000.0
Julian Merryweather,chc,ARB 3,0.4,2520000.0,4200000.0,-1680000.0
Keegan Thompson,chc,ARB 2,0.4,2520000.0,2625000.0,-105000.0
Miles Mastrobuoni,chc,PRE-ARB,0.206701147224591,1302217.23,756000.0,546217.23
Tyson Miller,chc,PRE-ARB,0.2,1260000.0,756000.0,504000.0
Jameson Taillon,chc,"$18,000,000",-0.2,0.0,17000000.0,-17000000.0
Nick Nastrini,chw,PRE-ARB,4.0,31500000.0,756000.0,30744000.0
Sean Burke,chw,PRE-ARB,3.5,26775000.0,756000.0,26019000.0
Davis Martin,chw,PRE-ARB,2.1,13545000.0,756000.0,12789000.0
Ky Bush,chw,PRE-ARB,2.0,12600000.0,756000.0,11844000.0
Drew Thorpe,chw,PRE-ARB,1.8,11340000.0,756000.0,10584000.0
Miguel Vargas,chw,PRE-ARB,1.549775766507402,9763587.33,756000.0,9007587.33
Jonathan Cannon,chw,PRE-ARB,1.5,9450000.0,756000.0,8694000.0
Jairo Iriarte,chw,PRE-ARB,1.2,7560000.0,756000.0,6804000.0
Luis Robert Jr.,chw,Club,1.0549877090228184,6646422.57,20000000.0,-13353577.43
Andrew Benintendi,chw,"$17,100,000",1.0222670656670951,6440282.51,15000000.0,-8559717.49
Prelander Berroa,chw,PRE-ARB,0.8,5040000.0,756000.0,4284000.0
Fraser Ellard,chw,PRE-ARB,0.8,5040000.0,756000.0,4284000.0
Lenyn Sosa,chw,PRE-ARB,0.7875538152949237,4961589.04,756000.0,4205589.04
Jordan Leasure,chw,PRE-ARB,0.7,4410000.0,756000.0,3654000.0
Andrew Vaughn,chw,ARB 3,0.6809322150287808,4289872.95,4200000.0,89872.95
Gus Varland,chw,PRE-ARB,0.6,3780000.0,756000.0,3024000.0
Jared Shuster,chw,PRE-ARB,0.4,2520000.0,756000.0,1764000.0
Justin Anderson,chw,ARB 2,0.3,1890000.0,2625000.0,-735000.0
Ron Marinaccio,chw,ARB 1,0.3,1890000.0,1050000.0,840000.0
Steven Wilson,chw,ARB 2,0.2,1260000.0,2625000.0,-1365000.0
Korey Lee,chw,PRE-ARB,-1.210242276525116,0.0,756000.0,-756000.0
Hunter Greene,cin,ARB 2,4.6,39060000.0,8333333.0,30726667.0
Julian Aguiar,cin,PRE-ARB,2.9,21105000.0,756000.0,20349000.0
Tyler Stephenson,cin,ARB 3,2.066603079356734,13229399.1,6614699.55,6614699.55
Nick Lodolo,cin,ARB 2,2.0,12600000.0,4158000.0,8442000.0
Rhett Lowder,cin,PRE-ARB,2.0,12600000.0,756000.0,11844000.0
Spencer Steer,cin,ARB 1,1.81523719961318,11435994.36,2858998.59,8576995.77
Brady Singer,cin,ARB 4,1.6,10080000.0,5040000.0,5040000.0
Santiago Espinal,cin,ARB 4,1.2517654907846412,7886122.59,4200000.0,3686122.59
Yosver Zulueta,cin,PRE-ARB,1.2,7560000.0,756000.0,6804000.0
Casey Legumina,cin,PRE-ARB,1.0,6300000.0,756000.0,5544000.0
Andrew Abbott,cin,PRE-ARB,1.0,6300000.0,756000.0,5544000.0
Jake Fraley,cin,ARB 3,0.7845026442807997,4942366.66,4200000.0,742366.66
Stuart Fairchild,cin,ARB 1,0.713372242082399,4494245.13,1123561.28,3370683.84
Brandon Williamson,cin,ARB 1 (S2),0.7,4410000.0,1102500.0,3307500.0
Jeimer Candelario,cin,,0.4596856953683385,2896019.88,12000000.0,-9103980.12
Sam Moll,cin,ARB 2,0.4,2520000.0,2625000.0,-105000.0
Tony Santillan,cin,ARB 1,0.4,2520000.0,1050000.0,1470000.0
Alexis Diaz,cin,ARB 2,0.3,1890000.0,2625000.0,-735000.0
Fernando Cruz,cin,ARB 1,0.2,1260000.0,1050000.0,210000.0
Brent Suter,cin,Club,0.2,1260000.0,3000000.0,-1740000.0
Will Benson,cin,ARB 1,-0.328980067818591,0.0,1050000.0,-1050000.0
Joey Cantillo,cle,PRE-ARB,3.6,27720000.0,756000.0,26964000.0
José Ramírez,cle,"$21,000,000",3.215813655303501,24089439.04,20142857.0,3946582.04
Tanner Bibee,cle,ARB 1,3.2,23940000.0,5985000.0,17955000.0
Gavin Williams,cle,PRE-ARB,3.1,22995000.0,756000.0,22239000.0
Steven Kwan,cle,ARB 2,2.976952257222381,21832198.83,7204625.61,14627573.22
Triston McKenzie,cle,ARB 3,2.7,19215000.0,9607500.0,9607500.0
Emmanuel Clase,cle,ARB 3,2.5,17325000.0,6400000.0,10925000.0
Bo Naylor,cle,PRE-ARB,2.3672207390627493,16070235.98,756000.0,15314235.98
Tyler Freeman,cle,ARB 1,1.97581078083905,12447607.92,3111901.98,9335705.94
Will Brennan,cle,ARB 1,1.8274519795997712,11512947.47,2878236.87,8634710.6
Sam Hentges,cle,ARB 3,1.2,7560000.0,4200000.0,3360000.0
Shane Bieber,cle,Player,1.1,6930000.0,16000000.0,-9070000.0
Tim Herrin,cle,PRE-ARB,0.8,5040000.0,756000.0,4284000.0
Cade Smith,cle,PRE-ARB,0.8,5040000.0,756000.0,4284000.0
Pedro Avila,cle,PRE-ARB,0.7,4410000.0,756000.0,3654000.0
Logan Allen,cle,PRE-ARB,0.6,3780000.0,756000.0,3024000.0
Logan Allen,cle,PRE-ARB,0.5,3150000.0,756000.0,2394000.0
Erik Sabrowski,cle,PRE-ARB,0.4,2520000.0,756000.0,1764000.0
Hunter Gaddis,cle,PRE-ARB,0.4,2520000.0,756000.0,1764000.0
Andrew Walters,cle,PRE-ARB,0.4,2520000.0,756000.0,1764000.0
Gabriel Arias,cle,PRE-ARB,-0.3512873241111531,0.0,756000.0,-756000.0
Ben Lively,cle,ARB 2,-0.4,0.0,2625000.0,-2625000.0
Ezequiel Tovar,col,ARB 1,2.209365640354363,14578505.3,5214285.0,9364220.3
Antonio Senzatela,col,,1.8,11340000.0,12000000.0,-660000.0
Ryan Feltner,col,ARB 2,1.3,8190000.0,2702700.0,5487300.0
Ryan McMahon,col,,1.1514785990679648,7254315.17,16000000.0,-8745684.83
Victor Vodnik,col,PRE-ARB,1.1,6930000.0,756000.0,6174000.0
Bradley Blalock,col,PRE-ARB,1.0,6300000.0,756000.0,5544000.0
Justin Lawrence,col,ARB 2,0.8,5040000.0,2625000.0,2415000.0
Angel Chivilli,col,PRE-ARB,0.8,5040000.0,756000.0,4284000.0
Anthony Molina,col,PRE-ARB,0.8,5040000.0,756000.0,4284000.0
Seth Halvorsen,col,PRE-ARB,0.8,5040000.0,756000.0,4284000.0
Luis Peralta,col,PRE-ARB,0.7,4410000.0,756000.0,3654000.0
Jeff Criswell,col,PRE-ARB,0.7,4410000.0,756000.0,3654000.0
Jaden Hill,col,PRE-ARB,0.7,4410000.0,756000.0,3654000.0
Nolan Jones,col,ARB 1,0.670921387737742,4226804.74,1056701.19,3170103.56
Jake Bird,col,ARB 1,0.5,3150000.0,1050000.0,2100000.0
Michael Toglia,col,PRE-ARB,0.4629893837977688,2916833.12,756000.0,2160833.12
Tyler Kinley,col,Club,0.3,1890000.0,5000000.0,-3110000.0
Tanner Gordon,col,PRE-ARB,0.3,1890000.0,756000.0,1134000.0
Jimmy Herget,col,Pre-ARB,0.2,1260000.0,756000.0,504000.0
Sean Bouchard,col,ARB 1 (S2),-0.0812089144975705,0.0,1050000.0,-1050000.0
Kyle Freeland,col,,-0.2,0.0,16000000.0,-16000000.0
Sam Hilliard,col,ARB 3,-0.7891887952847711,0.0,4200000.0,-4200000.0
Kris Bryant,col,"$27,000,000",-1.0020171190464744,0.0,26000000.0,-26000000.0
Kyle Farmer,col,Mutual,-1.474400896079817,0.0,4000000.0,-4000000.0
Jacob Stallings,col,Mutual,-1.582262393047167,0.0,2000000.0,-2000000.0
Riley Greene,det,ARB 1,3.809785390742451,29702471.94,7425617.99,22276853.96
Tarik Skubal,det,ARB 3,2.7,19215000.0,9607500.0,9607500.0
Reese Olson,det,PRE-ARB,2.2,14490000.0,756000.0,13734000.0
Matt Manning,det,ARB 1,1.7,10710000.0,2677500.0,8032500.0
Matt Vierling,det,ARB 2,1.4636964604980298,9221287.7,3043024.94,6178262.76
Casey Mize,det,ARB 3,1.3,8190000.0,4200000.0,3990000.0
Kerry Carpenter,det,ARB 1,1.24727152842303,7857810.63,1964452.66,5893357.97
Spencer Torkelson,det,ARB 1,1.239057557092666,7806062.61,1951515.65,5854546.96
Keider Montero,det,PRE-ARB,1.2,7560000.0,756000.0,6804000.0
Zach McKinstry,det,ARB 2,1.000064295466511,6300405.06,2625000.0,3675405.06
Jason Foley,det,ARB 2,1.0,6300000.0,2625000.0,3675000.0
Jake Rogers,det,ARB 3,0.9768906099092612,6154410.84,4200000.0,1954410.84
Ty Madden,det,PRE-ARB,0.9,5670000.0,756000.0,4914000.0
Will Vest,det,ARB 2,0.8,5040000.0,2625000.0,2415000.0
Bailey Horn,det,PRE-ARB,0.8,5040000.0,756000.0,4284000.0
Alex Lange,det,ARB 1,0.7,4410000.0,1102500.0,3307500.0
Mason Englert,det,PRE-ARB,0.7,4410000.0,756000.0,3654000.0
Brenan Hanifee,det,PRE-ARB,0.7,4410000.0,756000.0,3654000.0
Sean Guenther,det,PRE-ARB,0.6,3780000.0,756000.0,3024000.0
Brant Hurter,det,PRE-ARB,0.6,3780000.0,756000.0,3024000.0
Alex Faedo,det,ARB 1 (S2),0.3,1890000.0,1050000.0,840000.0
Tyler Holton,det,ARB 1,0.3,1890000.0,1050000.0,840000.0
Andy Ibanez,det,ARB 2,-0.7492233125776663,0.0,2625000.0,-2625000.0
Ryan Kreidler,det,PRE-ARB,-1.6762202419239811,0.0,756000.0,-756000.0
Javier Báez,det,,-1.683359130793877,0.0,24000000.0,-24000000.0
Yordan Alvarez,hou,,4.968050146179077,43697431.84,26833333.0,16864098.84
Hunter Brown,hou,ARB 1,4.3,35280000.0,8820000.0,26460000.0
Ronel Blanco,hou,PRE-ARB,3.5,26775000.0,756000.0,26019000.0
Cristian Javier,hou,,3.1,22995000.0,21400000.0,1595000.0
Spencer Arrighetti,hou,PRE-ARB,2.9,21105000.0,756000.0,20349000.0
Isaac Paredes,hou,ARB 3,2.4986323293692654,17312075.51,8656037.76,8656037.76
J.P. France,hou,PRE-ARB,2.3,15435000.0,756000.0,14679000.0
Luis Garcia,hou,ARB 3,2.126890387453068,13799114.16,6899557.08,6899557.08
Jeremy Pena,hou,ARB 2,1.873875579180348,11805416.15,3895787.33,7909628.82
Yainer Diaz,hou,ARB 1,1.6199964523550552,10205977.65,2551494.41,7654483.24
Mauricio Dubon,hou,ARB 4,1.4137652139871848,8906720.85,4453360.42,4453360.42
Shawn Dubin,hou,PRE-ARB,0.8,5040000.0,756000.0,4284000.0
Bryan King,hou,PRE-ARB,0.7,4410000.0,756000.0,3654000.0
Jose Altuve,hou,"$32,500,000",0.6284607418170388,3959302.67,25000000.0,-21040697.33
Luis Garcia,hou,ARB 3,0.6,3780000.0,4200000.0,-420000.0
Bryan Abreu,hou,ARB 3,0.6,3780000.0,4200000.0,-420000.0
Luis Contreras,hou,PRE-ARB,0.6,3780000.0,756000.0,3024000.0
Jake Meyers,hou,ARB 2,0.3102362367457554,1954488.29,2625000.0,-670511.71
Nick Hernandez,hou,PRE-ARB,0.3,1890000.0,756000.0,1134000.0
Kaleb Ort,hou,PRE-ARB,0.3,1890000.0,756000.0,1134000.0
Tayler Scott,hou,ARB 1,0.2,1260000.0,1050000.0,210000.0
Josh Hader,hou,"$19,000,000",0.0,0.0,19000000.0,-19000000.0
Chas McCormick,hou,ARB 3,-0.0241030138581663,0.0,4200000.0,-4200000.0
Jon Singleton,hou,ARB 1,-0.3673782069525219,0.0,1050000.0,-1050000.0
Bobby Witt Jr.,kc,ARB 2,5.572041374975775,51307721.32,13707070.0,37600651.32
Cole Ragans,kc,ARB 1,3.5,26775000.0,6693750.0,20081250.0
Maikel Garcia,kc,ARB 1 (S2),2.913489843651979,21232479.02,5308119.76,15924359.27
Jonathan India,kc,ARB 3,2.4065326595821204,16441733.63,8220866.82,8220866.82
Vinnie Pasquantino,kc,ARB 1,2.183975174032358,14338565.39,3584641.35,10753924.05
Alec Marsh,kc,PRE-ARB,2.1,13545000.0,756000.0,12789000.0
Michael Massey,kc,ARB 1,1.801212846783322,11347640.93,2836910.23,8510730.7
James McArthur,kc,ARB 1 (S2),1.5,9450000.0,2362500.0,7087500.0
Kyle Isbel,kc,ARB 2,1.4867071931559748,9366255.32,3090864.25,6275391.06
Kris Bubic,kc,ARB 4,1.3,8190000.0,4200000.0,3990000.0
MJ Melendez,kc,ARB 2,1.0903019041599216,6868902.0,2625000.0,4243902.0
Nelson Velazquez,kc,PRE-ARB,1.0781415626393895,6792291.84,756000.0,6036291.84
Freddy Fermin,kc,ARB 1 (S2),0.974352436566087,6138420.35,1534605.09,4603815.26
Seth Lugo,kc,Player,0.7,4410000.0,15000000.0,-10590000.0
Lucas Erceg,kc,ARB 1 (S2),0.7,4410000.0,1102500.0,3307500.0
Carlos Hernandez,kc,ARB 3,0.7,4410000.0,4200000.0,210000.0
Angel Zerpa,kc,ARB 1,0.7,4410000.0,1102500.0,3307500.0
Steven Cruz,kc,PRE-ARB,0.5,3150000.0,756000.0,2394000.0
Sam Long,kc,ARB 1,0.4,2520000.0,1050000.0,1470000.0
Dairon Blanco,kc,ARB 1 (S2),0.3530549484151151,2224246.18,1050000.0,1174246.18
John Schreiber,kc,ARB 3,0.3,1890000.0,4200000.0,-2310000.0
Michael Wacha,kc,,0.2,1260000.0,18000000.0,-16740000.0
Salvador Perez,kc,Club,-0.1231738053641925,0.0,13500000.0,-13500000.0
Jack Kochanowicz,laa,PRE-ARB,3.7,28665000.0,756000.0,27909000.0
Caden Dana,laa,PRE-ARB,3.7,28665000.0,756000.0,27909000.0
Jose Soriano,laa,ARB 1,3.2,23940000.0,5985000.0,17955000.0
Yusei Kikuchi,laa,"$21,225,000",3.0,22050000.0,21225000.0,825000.0
Reid Detmers,laa,ARB 2,2.1,13545000.0,4469850.0,9075150.0
Davis Daniel,laa,PRE-ARB,1.9,11970000.0,756000.0,11214000.0
Logan O'Hoppe,laa,ARB 1,1.2967869078449792,8169757.52,2042439.38,6127318.14
Taylor Ward,laa,ARB 4,1.285249317905225,8097070.7,4200000.0,3897070.7
Ben Joyce,laa,PRE-ARB,1.2,7560000.0,756000.0,6804000.0
Kevin Newman,laa,Club,1.1184890476861016,7046481.0,2500000.0,4546481.0
Mike Trout,laa,"$37,116,666",1.0628701539300107,6696081.97,35541667.0,-28845585.03
Jo Adell,laa,ARB 2,0.903615440306246,5692777.27,2625000.0,3067777.27
José Suarez,laa,ARB 3,0.8,5040000.0,4200000.0,840000.0
Brock Burke,laa,ARB 3,0.7,4410000.0,4200000.0,210000.0
Samuel Aldegheri,laa,PRE-ARB,0.6,3780000.0,756000.0,3024000.0
Jose Quijada,laa,ARB 3,0.5,3150000.0,4200000.0,-1050000.0
Hans Crouse,laa,PRE-ARB,0.3,1890000.0,756000.0,1134000.0
Ryan Zeferjahn,laa,PRE-ARB,0.3,1890000.0,756000.0,1134000.0
Anthony Rendon,laa,"$38,571,432",0.226648646063897,1427886.47,35000000.0,-33572113.53
Mickey Moniak,laa,ARB 2,-0.0740820516263097,0.0,2625000.0,-2625000.0
Jorge Soler,laa,"$16,000,000",-0.2244189299509554,0.0,12131035.0,-12131035.0
Travis d'Arnaud,laa,"$6,000,000",-0.6846928533314784,0.0,6000000.0,-6000000.0
Mookie Betts,lad,"$30,000,000",5.400625263550943,49147878.32,30416667.0,18731211.32
Bobby Miller,lad,PRE-ARB,4.4,36540000.0,756000.0,35784000.0
Shohei Ohtani,lad,"$2,000,000",4.237137970568078,34487938.43,46081476.0,-11593537.57
Tyler Glasnow,lad,,4.2,34020000.0,32500000.0,1520000.0
River Ryan,lad,PRE-ARB,3.8,29610000.0,756000.0,28854000.0
Will Smith,lad,,3.2949498781515487,24837276.35,11000000.0,13837276.35
Landon Knack,lad,PRE-ARB,3.0,22050000.0,756000.0,21294000.0
Yoshinobu Yamamoto,lad,,3.0,22050000.0,16166666.0,5883334.0
Blake Snell,lad,,2.9,21105000.0,36400000.0,-15295000.0
Justin Wrobleski,lad,PRE-ARB,2.8,20160000.0,756000.0,19404000.0
Gavin Lux,lad,ARB 3,2.425892519406256,16624684.31,8312342.15,8312342.15
Gavin Stone,lad,PRE-ARB,2.0,12600000.0,756000.0,11844000.0
Tommy Edman,lad,,1.990842549638817,12542308.06,15650000.0,-3107691.94
Brusdar Graterol,lad,ARB 4,1.6,10080000.0,5040000.0,5040000.0
Freddie Freeman,lad,"$27,000,000",1.5573068891278492,9811033.4,27000000.0,-17188966.6
Michael Grove,lad,ARB 1,0.9,5670000.0,1417500.0,4252500.0
Evan Phillips,lad,ARB 4,0.7,4410000.0,4200000.0,210000.0
Anthony Banda,lad,ARB 2,0.6,3780000.0,2625000.0,1155000.0
Max Muncy,lad,Club,0.5785908408761199,3645122.3,10000000.0,-6354877.7
Blake Treinen,lad,-,0.5,3150000.0,11000000.0,-7850000.0
James Outman,lad,PRE-ARB,0.2188471031572356,1378736.75,756000.0,622736.75
Alex Vesia,lad,ARB 3,0.2,1260000.0,4200000.0,-2940000.0
Will Smith,lad,,0.1,630000.0,11000000.0,-10370000.0
Chris Taylor,lad,Club,-1.0378983545453428,0.0,12000000.0,-12000000.0
Max Meyer,mia,ARB 1 (S2),4.7,40320000.0,10080000.0,30240000.0
Ryan Weathers,mia,ARB 1,4.2,34020000.0,8505000.0,25515000.0
Edward Cabrera,mia,ARB 2,3.5,26775000.0,8835750.0,17939250.0
Jesús Luzardo,mia,ARB 4,2.2,14490000.0,7245000.0,7245000.0
Nick Fortes,mia,ARB 2,1.5103534520279165,9515226.75,3140024.83,6375201.92
Jesús Sánchez,mia,ARB 3,1.46769262098968,9246463.51,4623231.76,4623231.76
Adam Mazur,mia,PRE-ARB,1.4,8820000.0,756000.0,8064000.0
Jonah Bride,mia,ARB 1 (S2),1.3207191873812072,8320530.88,2080132.72,6240398.16
Declan Cronin,mia,PRE-ARB,1.2,7560000.0,756000.0,6804000.0
Anthony Bender,mia,ARB 3,1.1,6930000.0,4200000.0,2730000.0
Calvin Faucher,mia,ARB 1 (S2),1.0,6300000.0,1575000.0,4725000.0
Valente Bellozo,mia,PRE-ARB,1.0,6300000.0,756000.0,5544000.0
Vidal Brujan,mia,ARB 1,0.8110828020311984,5109821.65,1277455.41,3832366.24
George Soriano,mia,PRE-ARB,0.7,4410000.0,756000.0,3654000.0
Andrew Nardi,mia,ARB 1,0.7,4410000.0,1102500.0,3307500.0
Anthony Veneziano,mia,PRE-ARB,0.7,4410000.0,756000.0,3654000.0
