Player Name,Team,Status,Position,Age,WAR,Base_Value,Contract_Value,Surplus_Value,IDfg,BB%_bat,K%_bat,AVG,OBP,SLG,wOBA,wRC+,EV,Off,BsR,Def,FIP,SIERA,K%_pit,BB%_pit,GB%,FB%,Stuff+,Location+,Pitching+,FBv
Kyle Hendricks,laa,FA,SP,44.0,-0.9,0.0,,,12049.0,,,,,,,,,,,,5.4296823,5.4963765,0.15652421,0.084677815,0.36722818,0.4235073,89.379654,101.17595,96.94451,88.73373
Tyler Anderson,laa,FA,SP,44.0,-0.9,0.0,,,12880.0,,,,,,,,,,,,5.414892,5.4779925,0.16053048,0.08707118,0.35974517,0.4303339,89.30726,101.0953,96.84484,88.69733
Yusei Kikuchi,laa,FA,SP,43.0,-0.9,0.0,,,20633.0,,,,,,,,,,,,5.417863,5.483756,0.1553788,0.08277027,0.37567455,0.41532567,89.45897,101.191895,97.07242,88.928635
Jo Adell,laa,FA,RF,35.0,-1.0365514088860857,0.0,,,20220.0,0.056768525,0.25331405,0.22311978,0.27831322,0.3500462,0.27787986,73.18211,88.6401,-15.939581865217626,-4.931739012245089,-8.188101053237915,,,,,,,,,,
Mickey Moniak,laa,FA,OF,36.0,-1.355706074225825,0.0,,,19956.0,0.053814817,0.26275495,0.21611635,0.27008358,0.33449072,0.26904556,66.66622,88.41024,-20.46446847334141,-5.339261465705931,-6.383407711982727,,,,,,,,,,
Anthony Rendon,laa,FA,3B,44.0,-1.5690817682307825,0.0,,,12861.0,0.07946513,0.33879396,0.16563177,0.24295485,0.26205185,0.24005556,41.14247,86.9393,-35.3130053078256,-5.123421322568902,6.158207178115845,,,,,,,,,,
Mike Trout,laa,FA,CF,42.0,-2.48454941736229,0.0,,,10155.0,0.07438423,0.3477635,0.1608976,0.23491995,0.252405,0.23243117,36.070496,86.891205,-39.218179516676,-5.593693445625831,1.5620705485343933,,,,,,,,,,
Taylor Ward,laa,FA,LF,40.0,-3.216383030923895,0.0,,,17548.0,0.063152984,0.32936516,0.17462435,0.24048457,0.27514237,0.23914628,42.552917,87.63173,-35.77873601273792,-6.295869037276134,-8.347166776657104,,,,,,,,,,
Jorge Soler,laa,FA,RF,42.0,-3.479996004456184,0.0,,,14221.0,0.07492239,0.3467612,0.16134177,0.23542142,0.2521603,0.23267296,36.277065,86.83591,-39.09433778320871,-5.472911732613284,-8.437929451465607,,,,,,,,,,
Travis d'Arnaud,laa,FA,C,45.0,-7.520186576290818,0.0,,,7739.0,0.06667309,0.365381,0.15004778,0.21825661,0.2314969,0.21707866,25.052004,86.64984,-47.08166402142222,-6.057517595181707,-39.45986495466308,,,,,,,,,,
Bobby Miller,lad,FA,SP,35.0,3.1,36863775.94,,,27483.0,,,,,,,,,,,,3.702905,3.882226,0.25946727,0.10171229,0.44800583,0.33858064,98.72662,98.31578,99.687386,95.175964
Gavin Lux,lad,FA,2B,36.0,0.8209130969641392,9347322.46,,,19955.0,0.05675136,0.237824,0.23158133,0.2854598,0.36017215,0.28480086,78.22298,88.8434,-12.394682843510695,-4.666470028460026,6.204883098602295,,,,,,,,,,
Brusdar Graterol,lad,FA,RP,35.0,0.7,7970546.15,,,20367.0,,,,,,,,,,,,4.0699387,4.002581,0.14672825,0.06374408,0.6061407,0.20198412,101.48063,100.9714,100.44301,89.71279
Michael Grove,lad,FA,RP,37.0,0.6,6831896.7,,,23221.0,,,,,,,,,,,,4.19197,4.005693,0.1905747,0.04989088,0.40838766,0.37017584,103.42518,104.03139,103.62059,92.891106
Anthony Banda,lad,FA,RP,40.0,0.5,5693247.25,,,14706.0,,,,,,,,,,,,4.2891893,4.1354933,0.17523192,0.060516432,0.4701757,0.32102627,103.58375,102.16008,102.0746,90.995636
Evan Phillips,lad,FA,RP,39.0,0.4,4554597.8,,,17734.0,,,,,,,,,,,,4.4835963,4.11711,0.20102723,0.060966287,0.3881232,0.39048797,102.435524,102.82374,102.74499,93.602104
Ryan Brasier,lad,FA,RP,46.0,0.3,3415948.35,,,5615.0,,,,,,,,,,,,4.53555,4.169905,0.21032386,0.07873889,0.43056357,0.3614059,105.20364,100.95061,101.70746,92.55566
Will Smith,lad,UFA,RP,44.0,0.3,3415948.35,,,8048.0,,,,,,,,,,,,4.539788,4.1880937,0.19916631,0.06934173,0.42105386,0.3654868,103.8538,101.53352,101.918,92.1491
Mookie Betts,lad,FA,RF/2B,41.0,0.2607929960736674,2969518.02,,,13611.0,0.06359822,0.27080697,0.20864168,0.27101743,0.3289299,0.27000925,64.8218,88.63335,-19.97087223355363,-5.6215791567228734,9.247004628181458,,,,,,,,,,
Blake Treinen,lad,FA,RP,46.0,0.2,2277298.9,,,12572.0,,,,,,,,,,,,4.611945,4.246068,0.1991702,0.07862725,0.44064838,0.35585254,104.145515,100.65046,101.08722,90.9931
Blake Snell,lad,FA,SP,41.0,0.2,2277298.9,,,13543.0,,,,,,,,,,,,4.852748,5.0802927,0.17286606,0.083940305,0.42853063,0.35515016,89.81138,100.38921,96.62702,90.35181
River Ryan,lad,FA,SP,35.0,0.2,2277298.9,,,29514.0,,,,,,,,,,,,4.830873,5.079102,0.16629982,0.07632462,0.42910874,0.35548505,86.89616,100.58529,96.48592,90.65543
Michael Kopech,lad,FA,RP,38.0,0.1,1138649.45,,,17282.0,,,,,,,,,,,,4.740744,4.1798835,0.21269247,0.079807565,0.38280275,0.40407178,103.71872,100.88437,101.942154,94.32021
Alex Vesia,lad,FA,RP,38.0,0.1,1138649.45,,,25007.0,,,,,,,,,,,,4.775675,4.247862,0.20325005,0.07648319,0.38415545,0.4008388,101.54171,100.71664,101.380714,93.26665
Landon Knack,lad,FA,SP,36.0,0.1,1138649.45,,,27487.0,,,,,,,,,,,,4.9233294,4.964672,0.18076526,0.08247546,0.37855214,0.4226068,84.242165,100.697464,95.84428,90.29034
Justin Wrobleski,lad,FA,SP,33.0,0.0,0.0,,,31204.0,,,,,,,,,,,,4.9338093,4.9577904,0.18085587,0.08119781,0.37726912,0.42306495,84.76262,100.42098,95.92617,90.64134
Tyler Glasnow,lad,FA,SP,40.0,-0.1,0.0,,,14374.0,,,,,,,,,,,,5.0225906,5.2363586,0.16015805,0.07903871,0.42607367,0.35857028,89.06316,100.80536,96.88368,89.93969
Miguel Rojas,lad,FA,SS/2B,45.0,-0.2324957724534858,0.0,,,7802.0,0.077183664,0.3469933,0.16045329,0.23493402,0.2479734,0.2314385,35.267834,86.49141,-39.72662058399945,-4.758551848644856,23.305495738983154,,,,,,,,,,
Yoshinobu Yamamoto,lad,,SP,35.0,-0.4,0.0,32166666.0,-32166666.0,33825.0,,,,,,,,,,,,5.148789,5.263073,0.15947334,0.07534636,0.39599866,0.39836153,85.433136,101.45516,96.54428,89.978195
Tommy Edman,lad,FA,CF/SS,39.0,-0.4682381011397573,0.0,,,19470.0,0.05639474,0.3004928,0.19210269,0.2508665,0.29793736,0.24983628,51.20304,88.05833,-30.303368298018853,-6.268768783193082,13.082185566425323,,,,,,,,,,
Gavin Stone,lad,FA,SP,35.0,-0.6,0.0,,,27792.0,,,,,,,,,,,,5.2586102,5.34146,0.15957466,0.07924266,0.36408487,0.42860618,84.882965,101.49984,96.43054,89.45264
Clayton Kershaw,lad,FA,SP,46.0,-0.9,0.0,,,2036.0,,,,,,,,,,,,5.4410467,5.512855,0.15274875,0.08149779,0.38310918,0.4038835,91.311676,101.21474,97.39047,88.5655
Max Muncy,lad,FA,3B,43.0,-1.3649891195535306,0.0,,,13301.0,0.08154041,0.33527142,0.16811392,0.24674983,0.2669472,0.24344662,43.633812,86.968346,-33.57612232464116,-4.9164435830607545,6.214454412460327,,,,,,,,,,
Chris Taylor,lad,FA,2B/3B,43.0,-1.7346316488906093,0.0,,,13757.0,0.08144589,0.33752322,0.16646855,0.24391155,0.25981015,0.23983142,41.294403,86.631645,-35.42781039563621,-4.425083892128896,3.9522860050201416,,,,,,,,,,
Shohei Ohtani,lad,UFA,DH,39.0,-2.023263861141168,0.0,,,19755.0,0.06638425,0.269073,0.21432514,0.27853936,0.3479412,0.27850342,71.75487,89.10215,-15.620200552591465,-5.60900341020897,-17.5,,,,,,,,,,
Freddie Freeman,lad,FA,1B,44.0,-3.0367902269964007,0.0,,,5361.0,0.0750858,0.33270323,0.1694509,0.24450243,0.27029842,0.24251075,43.17199,87.36489,-34.0554690564551,-5.753183216729667,-8.853110074996948,,,,,,,,,,
Michael Conforto,lad,FA,LF,41.0,-3.662277910978084,0.0,,,16376.0,0.070881195,0.34835812,0.16095406,0.2322828,0.25047258,0.22979897,34.665672,86.9201,-40.5663798843942,-5.831156468193512,-8.394005298614502,,,,,,,,,,
Will Smith,lad,UFA,C,39.0,-4.702587049667599,0.0,,,19197.0,0.061381143,0.2907282,0.19929895,0.26136318,0.31605333,0.26065332,58.635265,88.401024,-24.76293520811128,-5.952310112770647,-34.27132588947754,,,,,,,,,,
James Outman,lad,FA,CF,37.0,-4.935257177712617,0.0,,,24770.0,0.049105056,0.36685127,0.1496534,0.19096673,0.18157713,0.17759293,3.3006296,83.45941,-67.30605861617298,-1.7449851235141978,1.7843052744865415,,,,,,,,,,
Austin Barnes,lad,FA,C,44.0,-6.795815354095621,0.0,,,12158.0,0.07426949,0.35414603,0.15644406,0.22841153,0.23816691,0.22476208,30.754362,86.31073,-43.14625063175108,-4.844893144327216,-37.50906481767578,,,,,,,,,,
Vidal Brujan,mia,FA,CF/SS,36.0,2.56382874703123,29995526.04,,,20536.0,0.081495024,0.2636333,0.21286213,0.28492194,0.3296894,0.27786428,71.8039,87.535355,-15.94756525318797,-3.30862648319453,25.48049533367157,,,,,,,,,,
Max Meyer,mia,FA,SP,35.0,1.9,21634339.55,,,27474.0,,,,,,,,,,,,4.12196,4.29794,0.21997294,0.09089644,0.431732,0.35254866,91.21442,99.25593,97.46468,93.485115
Ryan Weathers,mia,FA,SP,34.0,0.5,5693247.25,,,23796.0,,,,,,,,,,,,4.7047276,4.867228,0.18329567,0.082023755,0.41123953,0.38145304,86.65444,99.86189,95.97415,91.60552
Calvin Faucher,mia,FA,RP,38.0,0.4,4554597.8,,,20116.0,,,,,,,,,,,,4.4206276,4.1313095,0.19506156,0.07117198,0.44588757,0.34334925,103.22626,101.678505,101.75908,93.0188
Declan Cronin,mia,FA,RP,36.0,0.4,4554597.8,,,25645.0,,,,,,,,,,,,4.424767,4.2513504,0.1822217,0.08633508,0.5168322,0.28247538,100.60419,99.41778,99.322105,92.416374
Anthony Veneziano,mia,FA,RP,36.0,0.4,4554597.8,,,27453.0,,,,,,,,,,,,4.4567323,4.2426076,0.17763965,0.07070234,0.46322766,0.3270444,99.937744,100.88001,100.55498,91.74869
Jesus Tinoco,mia,FA,RP,39.0,0.3,3415948.35,,,16300.0,,,,,,,,,,,,4.5116105,4.1860957,0.18668306,0.062406898,0.4177367,0.365299,101.63858,102.15461,101.9514,92.2762
George Soriano,mia,FA,RP,35.0,0.3,3415948.35,,,21863.0,,,,,,,,,,,,4.547482,4.1357813,0.20203534,0.06660891,0.38593662,0.39704818,102.537636,102.27946,102.396095,93.47464
Andrew Nardi,mia,FA,RP,35.0,0.3,3415948.35,,,25942.0,,,,,,,,,,,,4.5613313,4.354788,0.17150602,0.07916394,0.49302492,0.29865867,96.79624,99.29701,98.78271,90.71014
Anthony Bender,mia,FA,RP,39.0,0.2,2277298.9,,,19742.0,,,,,,,,,,,,4.7114134,4.2928467,0.21037015,0.08965767,0.42714253,0.37238052,100.54311,99.131035,99.531975,90.80083
Lake Bachar,mia,FA,RP,39.0,0.1,1138649.45,,,19222.0,,,,,,,,,,,,4.750786,4.2140665,0.20920086,0.07897611,0.3878295,0.39860392,102.5294,100.648544,101.50499,93.70063
Edward Cabrera,mia,FA,SP,36.0,0.0,0.0,,,21690.0,,,,,,,,,,,,4.947659,5.146856,0.16668622,0.0780465,0.41285312,0.3772679,86.819,100.7606,96.40192,90.41781
Adam Mazur,mia,FA,SP,33.0,-0.4,0.0,,,31900.0,,,,,,,,,,,,5.171086,5.23523,0.16899204,0.08071044,0.3558028,0.4358975,84.20645,101.32702,96.26755,89.39214
Valente Bellozo,mia,FA,SP,34.0,-0.5,0.0,,,23899.0,,,,,,,,,,,,5.211379,5.282121,0.1665884,0.08142417,0.35302386,0.43660593,84.39441,101.301056,96.22945,89.12604
Jesús Luzardo,mia,FA,SP,36.0,-0.6,0.0,,,19959.0,,,,,,,,,,,,5.276487,5.336202,0.16352986,0.08227306,0.36090988,0.43244252,85.876686,101.22736,96.5513,89.4291
Braxton Garrett,mia,FA,SP,36.0,-0.6,0.0,,,21844.0,,,,,,,,,,,,5.286957,5.378742,0.15701158,0.079029694,0.36703834,0.4252353,85.27494,101.542175,96.524445,89.417946
Jonah Bride,mia,FA,1B/3B,38.0,-1.418130515628525,0.0,,,24703.0,0.064744554,0.29328164,0.19840714,0.26247728,0.3139047,0.26047286,58.750973,88.20646,-24.855362386238284,-5.683655678294599,-2.2598791122436523,,,,,,,,,,
Jesús Sánchez,mia,FA,OF,36.0,-1.6539051566061371,0.0,,,19913.0,0.0595155,0.25273013,0.22507386,0.2821757,0.3579206,0.28230423,76.22007,88.988205,-13.673444526951489,-5.052730296738446,-16.383313834667206,,,,,,,,,,
Nick Fortes,mia,FA,C,37.0,-3.5902043405118595,0.0,,,21538.0,0.06238513,0.26251617,0.20980787,0.26848152,0.30992004,0.2614687,60.716965,87.39118,-24.34529563857288,-4.61227135383524,-25.1276536682251,,,,,,,,,,
Derek Hill,mia,FA,OF,38.0,-6.648727571148212,0.0,,,16947.0,0.043491982,0.3858447,0.14315903,0.17626183,0.16795987,0.1608685,-8.545642,82.851395,-75.87223390835088,-1.6781956306658683,-6.508318781852722,,,,,,,,,,
Kyle Stowers,mia,FA,OF,36.0,-7.392862712696369,0.0,,,26151.0,0.040335517,0.37152404,0.150539,0.1797071,0.17029098,0.16119482,-7.189155,82.38144,-75.70509412521268,-1.0696087872202042,-14.57656979560852,,,,,,,,,,
Otto Lopez,mia,FA,2B,35.0,,0.0,,,19608.0,,,,,,,,,,,5.948268175125122,,,,,,,,,,
Freddy Peralta,mil,FA,SP,38.0,2.1,24053969.63,,,18679.0,,,,,,,,,,,,4.047211,4.2476196,0.22674847,0.09665799,0.42990258,0.35554492,91.874115,99.20002,98.51358,93.71049
William Contreras,mil,FA,C,36.0,1.6655706110285655,18965010.6,,,20503.0,0.09523306,0.17381959,0.2796248,0.3559408,0.47331464,0.35673273,130.86754,92.439026,24.448469464371843,-4.538824639166705,-22.488270960742184,,,,,,,,,,
Tyler Jay,mil,FA,RP,40.0,0.6,6831896.7,,,17952.0,,,,,,,,,,,,4.1745334,4.0201426,0.19009277,0.06294589,0.47225395,0.3190148,104.62082,102.48154,102.46947,91.68015
J.B. Bukauskas,mil,FA,RP,37.0,0.6,6831896.7,,,20491.0,,,,,,,,,,,,4.186419,4.07187,0.1516292,0.06416346,0.5799683,0.22408307,100.31866,100.95977,100.23001,89.45932
Elvis Peguero,mil,FA,RP,37.0,0.4,4554597.8,,,21652.0,,,,,,,,,,,,4.377626,4.25749,0.16099142,0.07581013,0.54186773,0.25814298,98.21782,99.85606,99.049255,90.36732
Jared Koenig,mil,FA,RP,40.0,0.4,4554597.8,,,27517.0,,,,,,,,,,,,4.448434,4.1133494,0.19747443,0.05829234,0.3945939,0.3827411,102.35148,102.89976,102.719505,93.07422
Abner Uribe,mil,FA,RP,34.0,0.3,3415948.35,,,25327.0,,,,,,,,,,,,4.530635,4.170619,0.24192941,0.11311216,0.45863116,0.34256765,108.819466,96.79241,100.20803,94.219986
Nick Mears,mil,FA,RP,37.0,0.3,3415948.35,,,25376.0,,,,,,,,,,,,4.5578375,4.1862383,0.19622281,0.073736005,0.42599648,0.3628023,102.33587,101.24274,101.46739,93.222885
Joel Payamps,mil,FA,RP,40.0,0.2,2277298.9,,,14332.0,,,,,,,,,,,,4.6590605,4.172131,0.20685677,0.07126014,0.38361534,0.3988549,102.62595,101.62413,102.09684,93.82405
Trevor Megill,mil,FA,RP,40.0,0.2,2277298.9,,,17722.0,,,,,,,,,,,,4.725591,4.180468,0.21451852,0.081489615,0.39208186,0.39595628,103.84299,100.59432,101.68334,94.16511
Bryan Hudson,mil,FA,RP,37.0,0.2,2277298.9,,,19924.0,,,,,,,,,,,,4.6418915,4.150103,0.20720553,0.067964755,0.36807013,0.41298178,102.41649,102.21328,102.564735,93.985245
Aaron Ashby,mil,FA,RP,36.0,0.2,2277298.9,,,23550.0,,,,,,,,,,,,4.6316924,4.372582,0.17705964,0.08206365,0.47848687,0.31715408,96.913025,99.36924,98.72061,90.856026
Tobias Myers,mil,FA,SP,35.0,-0.6,0.0,,,22191.0,,,,,,,,,,,,5.2516637,5.327629,0.16294901,0.08143423,0.35640642,0.4341949,84.97572,101.36822,96.38227,89.22296
Robert Gasser,mil,FA,SP,35.0,-0.6,0.0,,,29812.0,,,,,,,,,,,,5.266579,5.358116,0.158378,0.079268955,0.36137298,0.42964974,84.658775,101.54847,96.35153,89.26037
Nestor Cortes,mil,FA,SP,39.0,-0.7,0.0,,,17874.0,,,,,,,,,,,,5.353837,5.424462,0.16080293,0.08449924,0.3560575,0.43510443,86.9946,101.229385,96.63302,88.97519
Aaron Civale,mil,FA,SP,39.0,-0.7,0.0,,,19479.0,,,,,,,,,,,,5.342649,5.411479,0.16119622,0.08432195,0.3578514,0.43407923,86.95067,101.2307,96.63211,89.05164
Christian Yelich,mil,FA,LF,42.0,-2.8603666887717485,0.0,,,11477.0,0.06892916,0.32235828,0.17729338,0.24737383,0.28168753,0.24550371,46.39327,87.698906,-32.522490655503624,-5.972408255911432,-8.43791276216507,,,,,,,,,,
Rhys Hoskins,mil,FA,1B,41.0,-3.5171306160977007,0.0,,,16472.0,0.07473489,0.3460171,0.16200843,0.23536521,0.25115228,0.23214087,36.163986,86.73959,-39.36687202569915,-5.319531462137093,-8.682694673538208,,,,,,,,,,
Garrett Mitchell,mil,FA,OF,35.0,-6.259198411105221,0.0,,,27555.0,0.029870586,0.3651956,0.15248208,0.18127291,0.18971957,0.17445159,0.16741672,84.50387,-68.91503948118628,-4.947851219912991,-6.378471851348877,,,,,,,,,,
Eric Haase,mil,FA,C,41.0,-9.67687528326836,0.0,,,14111.0,0.04346908,0.4105167,0.12967637,0.17041704,0.1729701,0.16667771,-8.529157,84.96973,-72.89678094445205,-5.76813878986286,-35.06967616533203,,,,,,,,,,
Royce Lewis,min,FA,3B,35.0,1.878391468228752,21388294.12,,,20437.0,0.061264914,0.21734352,0.24779722,0.30235395,0.39778122,0.30463964,93.00786,89.78807,-2.233356417679204,-4.333557965001091,6.073932647705078,,,,,,,,,,
Willi Castro,min,FA,LF/CF,37.0,1.031386294163554,11743874.37,,,17338.0,0.0560913,0.26758215,0.21340147,0.26936722,0.33137625,0.26810753,65.55006,88.45245,-20.94492188895621,-5.439415946602821,17.590705394744873,,,,,,,,,,
Carlos Correa,min,FA,SS,39.0,0.6694041734551797,7622166.94,,,14162.0,0.058160935,0.26279783,0.21598125,0.27354932,0.33939514,0.2732783,68.62672,88.77672,-18.296482539758447,-5.423624461982399,11.37904977798462,,,,,,,,,,
Griffin Jax,min,FA,RP,39.0,0.6,6831896.7,,,20253.0,,,,,,,,,,,,4.2341094,4.102793,0.20012449,0.08385602,0.5144873,0.28711122,106.05222,100.26416,101.04095,92.0334
Ronny Henriquez,min,FA,RP,34.0,0.4,4554597.8,,,24094.0,,,,,,,,,,,,4.3841357,4.255618,0.16387118,0.06087316,0.47445658,0.31694227,97.08813,101.67819,100.40066,90.12333
Michael Tonkin,min,FA,RP,44.0,0.3,3415948.35,,,10315.0,,,,,,,,,,,,4.5515127,4.165235,0.2078012,0.07397015,0.41619015,0.37096846,104.2137,101.27849,101.90827,92.98101
Jhoan Duran,min,FA,RP,36.0,0.3,3415948.35,,,21029.0,,,,,,,,,,,,4.583687,4.3234844,0.19362749,0.09775478,0.5117298,0.286091,101.69538,97.504395,98.91273,92.355896
Cole Sands,min,FA,RP,36.0,0.3,3415948.35,,,21461.0,,,,,,,,,,,,4.525925,4.0886445,0.21047512,0.06619136,0.3725168,0.40941593,104.42745,102.7495,103.22746,94.45634
Brock Stewart,min,FA,RP,42.0,0.2,2277298.9,,,16727.0,,,,,,,,,,,,4.7241178,4.244702,0.20969194,0.08176559,0.4079955,0.38389194,102.6031,100.16089,100.93698,92.68831
Jorge Alcala,min,FA,RP,38.0,0.2,2277298.9,,,19459.0,,,,,,,,,,,,4.717649,4.2591467,0.19248687,0.06936091,0.39374483,0.3892649,100.39319,101.27358,101.36771,92.56713
Zebby Matthews,min,FA,SP,34.0,0.2,2277298.9,,,31827.0,,,,,,,,,,,,4.8551307,4.96571,0.1775598,0.08005497,0.40206102,0.39251444,85.55682,100.00314,95.727264,91.08383
Kody Funderburk,min,FA,RP,37.0,0.1,1138649.45,,,24993.0,,,,,,,,,,,,4.8372235,4.359665,0.19395593,0.0786095,0.4002337,0.39109,97.91789,99.73719,99.78991,91.31686
Jose Miranda,min,FA,1B/3B,36.0,-0.2655169366675348,0.0,,,20538.0,0.055790182,0.24343792,0.22822447,0.2819931,0.35499677,0.28140843,75.75267,88.75914,-14.132267998486029,-4.804092486156151,-2.5669236183166504,,,,,,,,,,
David Festa,min,FA,SP,34.0,-0.5,0.0,,,30056.0,,,,,,,,,,,,5.2116265,5.278432,0.16477716,0.079980165,0.36216763,0.43155482,84.73873,101.35617,96.404175,89.584274
Pablo López,min,FA,SP,38.0,-0.6,0.0,,,17085.0,,,,,,,,,,,,5.289844,5.377424,0.15269522,0.076414324,0.3790355,0.41483596,85.26282,101.54705,96.51518,89.40405
Chris Paddack,min,FA,SP,38.0,-0.7,0.0,,,20099.0,,,,,,,,,,,,5.3415604,5.4117217,0.15893538,0.08231939,0.3617551,0.4306495,86.60496,101.29742,96.65037,89.213745
Bailey Ober,min,FA,SP,38.0,-0.7,0.0,,,21224.0,,,,,,,,,,,,5.332617,5.41242,0.15846574,0.082238436,0.3604995,0.4311747,86.31267,101.34608,96.58212,89.12227
Joe Ryan,min,FA,SP,38.0,-0.7,0.0,,,21390.0,,,,,,,,,,,,5.3495784,5.4371266,0.15457863,0.08000556,0.36550868,0.42631996,86.061424,101.4305,96.59293,89.17427
Byron Buxton,min,FA,CF,40.0,-2.905704670592068,0.0,,,14161.0,0.058721438,0.34551707,0.16415592,0.2269029,0.2542558,0.2262992,33.26801,87.303375,-42.3589481435171,-6.670871288515627,1.6526955366134644,,,,,,,,,,
Trevor Larnach,min,FA,OF,37.0,-3.261658689197579,0.0,,,21501.0,0.06407985,0.3086655,0.19017823,0.25480512,0.30241048,0.25320795,53.66856,87.99043,-28.57641493983385,-5.857057641260326,-16.432000696659088,,,,,,,,,,
Ryan Jeffers,min,FA,C,37.0,-3.514567544133596,0.0,,,24618.0,0.059981834,0.2735854,0.2114615,0.27074,0.33524752,0.27015546,66.634605,88.61386,-19.895984085594737,-5.499820718541741,-27.948175251989756,,,,,,,,,,
Matt Wallner,min,FA,OF,36.0,-5.541905202527013,0.0,,,26466.0,0.050496154,0.35915798,0.15828061,0.21128334,0.23162475,0.21028566,22.878464,86.49528,-50.56100156830578,-6.266347041819245,-16.384540498256683,,,,,,,,,,
Christian Vazquez,min,FA,C,43.0,-9.332321002172534,0.0,,,9774.0,0.050805364,0.40655008,0.13155611,0.18096489,0.18228418,0.17711802,-1.7463255,85.32698,-67.54930771560204,-5.549492138998176,-37.25916409030762,,,,,,,,,,
Juan Soto,nym,,OF,35.0,4.970032403818545,62199187.41,51000000.0,11199187.41,20123.0,0.12462539,0.12719053,0.30726042,0.4056599,0.53449667,0.4047746,159.90356,94.48093,49.05528611671634,-2.872528434963897,-16.377658247947693,,,,,,,,,,
Francisco Alvarez,nym,FA,C,32.0,1.8944735054491404,21571412.15,,,26121.0,0.061776318,0.16896969,0.26364744,0.31720322,0.41669434,0.3181408,102.25046,89.21069,4.681875612677599,-3.070348621113226,-1.9469047617797857,,,,,,,,,,
Mark Vientos,nym,FA,3B,34.0,1.5135583080437784,17234123.35,,,22184.0,0.060264032,0.22612818,0.2420164,0.29663804,0.3864011,0.29804704,88.3405,89.40326,-5.610054766259541,-4.35551374219358,5.897221803665161,,,,,,,,,,
Brett Baty,nym,FA,3B,34.0,1.3216514210427603,15048976.64,,,26123.0,0.055527866,0.20996316,0.24399786,0.2951611,0.37287527,0.29335466,84.625145,88.57921,-8.013466689644789,-3.8350745534989983,5.89950704574585,,,,,,,,,,
Dedniel Nunez,nym,FA,RP,38.0,0.9,10247845.05,,,23055.0,,,,,,,,,,,,3.9223602,3.93955,0.1707225,0.059768412,0.55329925,0.2508981,106.249405,102.168526,102.687,90.667
Tylor Megill,nym,FA,SP,38.0,0.8,9109195.6,,,21318.0,,,,,,,,,,,,4.538837,4.7485604,0.19296908,0.08680184,0.4286999,0.35885283,88.70936,99.727486,96.48565,91.923134
Kevin Herget,nym,FA,RP,43.0,0.3,3415948.35,,,15369.0,,,,,,,,,,,,4.5961223,4.193688,0.20154966,0.07035729,0.41011155,0.37514588,103.00968,101.414825,101.76691,92.40246
Reed Garrett,nym,FA,RP,41.0,0.3,3415948.35,,,16866.0,,,,,,,,,,,,4.5846763,4.3437815,0.17755273,0.07920689,0.4857538,0.31358185,100.810486,99.76512,99.83688,90.41035
Christian Scott,nym,FA,SP,35.0,0.3,3415948.35,,,30107.0,,,,,,,,,,,,4.7740664,4.846782,0.18349177,0.08021538,0.39885798,0.39455402,84.21213,100.24595,95.60322,90.94769
Huascar Brazoban,nym,FA,RP,44.0,0.2,2277298.9,,,6107.0,,,,,,,,,,,,4.633022,4.3066754,0.18933767,0.078960754,0.4560807,0.3440326,102.763,100.20893,100.5165,90.47998
Clay Holmes,nym,FA,RP,41.0,0.2,2277298.9,,,13649.0,,,,,,,,,,,,4.611793,4.2440243,0.22094709,0.09933388,0.4568039,0.3483074,104.20662,98.56484,99.72935,91.626854
Edwin Diaz,nym,FA,RP,40.0,0.1,1138649.45,,,14710.0,,,,,,,,,,,,4.821224,4.341788,0.20298769,0.08459748,0.41050938,0.38565132,100.501205,99.31058,100.07486,91.97456
Sean Reid-Foley,nym,FA,RP,38.0,0.1,1138649.45,,,17034.0,,,,,,,,,,,,4.8119774,4.346922,0.20374519,0.08754565,0.4164085,0.37998968,99.995544,98.94519,99.70329,92.061386
Danny Young,nym,FA,RP,40.0,0.1,1138649.45,,,18439.0,,,,,,,,,,,,4.859898,4.369434,0.18770279,0.07269734,0.3984248,0.39266354,98.410194,100.25811,100.18491,90.457016
David Peterson,nym,FA,SP,38.0,-0.3,0.0,,,20302.0,,,,,,,,,,,,5.103449,5.2758837,0.15775292,0.07774571,0.42349917,0.35886565,89.28488,101.30116,97.4849,89.63387
Francisco Lindor,nym,FA,SS,40.0,-0.4267917647818757,0.0,,,12916.0,0.06006899,0.30229613,0.19162795,0.25404248,0.3046426,0.2540303,53.430424,88.30071,-28.15521871752855,-6.257023924263194,11.328465223312378,,,,,,,,,,
Frankie Montas,nym,FA,SP,41.0,-0.7,0.0,,,14309.0,,,,,,,,,,,,5.3146343,5.3889127,0.15875636,0.08221618,0.38422525,0.40851888,88.480736,101.031395,96.77011,89.27462
Paul Blackburn,nym,FA,SP,40.0,-0.8,0.0,,,14739.0,,,,,,,,,,,,5.3606386,5.435673,0.15851887,0.08369002,0.36256823,0.42975813,87.2182,101.255356,96.665855,89.0354
Sean Manaea,nym,FA,SP,42.0,-0.8,0.0,,,15873.0,,,,,,,,,,,,5.4003673,5.458967,0.16082041,0.08612122,0.3590711,0.43242654,88.669426,101.12769,96.83828,88.87336
