mlbam_id,fg_id,name,source
656302,18525,Dylan Cease,mlb_api
642239,15094,Rob Zastryzny,mlb_api
602718,sa596959,Daury Torrez,mlb_api
518852,11157,Eric Jokisch,mlb_api
656748,sa829059,Kevonte Mitchell,mlb_api
641461,sa737901,Trevor Clifton,mlb_api
623148,sa658233,Bijan Rademacher,mlb_api
607074,16137,Carlos Rodón,mlb_api
656181,sa828687,Spencer Adams,mlb_api
641870,sa737859,Trey Michalczewski,mlb_api
600967,sa596998,Cleuluis Rondon,mlb_api
605240,16159,Jace Fry,mlb_api
641805,sa737826,Thaddius Lowry,mlb_api
573135,10807,Tyler Saladino,mlb_api
592165,13527,Brandon Brennan,mlb_api
644403,sa830305,Luis Martinez,mlb_api
657057,sa829196,David Trexler,mlb_api
656846,sa829115,Jake Peter,mlb_api
658532,sa877352,Jhoandro Alfaro,mlb_api
607345,12284,Kevan Smith,mlb_api
622218,sa658262,Jordan Guerrero,mlb_api
656561,sa827196,Nick Howard,mlb_api
607468,16271,Alex Blandino,mlb_api
606157,15482,Aristides Aquino,mlb_api
448252,7513,Kyle Waldrop,mlb_api
621209,13849,Jon Moscot,mlb_api
607221,sa599278,Taylor Sparks,mlb_api
656642,sa828878,Gavin LaValley,mlb_api
605495,sa599334,Wyatt Strahan,mlb_api
595453,17161,Chad Wallach,mlb_api
636072,sa729572,Calten Daal,mlb_api
623180,13905,Seth Mejias-Brean,mlb_api
590271,sa544568,Sebastián Elizalde,mlb_api
622088,16233,Tejay Antone,mlb_api
605548,16221,Bradley Zimmer,mlb_api
570482,10681,Gio Urshela,mlb_api
656954,17285,Justus Sheffield,mlb_api
596068,sa599318,Mike Papi,mlb_api
656252,17278,Bobby Bradley,mlb_api
621066,sa657957,Mitch Brown,mlb_api
644374,14773,Yu Chang,mlb_api
606208,sa597249,Luis Lugo,mlb_api
542866,7411,Austin Adams,mlb_api
592644,15846,Adam Plutko,mlb_api
607320,13688,Ryan Merritt,mlb_api
656545,sa828698,Grant Hockin,mlb_api
650489,17338,Willi Castro,mlb_api
608364,sa658264,Nellie Rodriguez,mlb_api
656185,16623,Greg Allen,mlb_api
542888,12857,Shawn Armstrong,mlb_api
607536,16256,Kyle Freeland,mlb_api
657088,16496,Forrest Wall,mlb_api
624513,15055,Dom Nuñez,mlb_api
624418,16377,Ryan Castellani,mlb_api
622608,15488,Antonio Senzatela,mlb_api
656821,16593,Kevin Padlo,mlb_api
623194,sa658187,Correlle Prime,mlb_api
545064,12774,Jairo Díaz,mlb_api
641958,15119,Jordan Patterson,mlb_api
640442,sa737622,Alex Balog,mlb_api
657426,sa829010,Max George,mlb_api
642162,14885,Pat Valaika,mlb_api
623319,sa658668,Wes Rogers,mlb_api
593977,sa550714,Johendí Jiminian,mlb_api
599481,sa597220,Helmis Rodriguez,mlb_api
656537,16947,Derek Hill,mlb_api
571656,14814,Buck Farmer,mlb_api
592477,sa548355,Austin Kubitza,mlb_api
605513,16207,Spencer Turnbull,mlb_api
606988,17062,Grayson Greiner,mlb_api
553988,11472,Dixon Machado,mlb_api
641729,15761,Joe Jiménez,mlb_api
592499,16731,Artie Lewicki,mlb_api
553970,13415,Angel Nesbitt,mlb_api
643338,15552,Chad Green,mlb_api
570563,sa506734,Edgar De La Rosa,mlb_api
605435,sa602703,Adam Ravenelle,mlb_api
543456,9178,Kyle Lobstein,mlb_api
573009,14857,Joe Mantiply,mlb_api
605413,sa602663,Joey Pankake,mlb_api
657147,sa829366,Shane Zeile,mlb_api
545362,sa503159,Joshua Turley,mlb_api
592301,sa549668,Dominic Ficociello,mlb_api
592144,13408,Wynton Bernard,mlb_api
621433,14735,Brett Phillips,mlb_api
605233,16192,Derek Fisher,mlb_api
607223,16246,AJ Reed,mlb_api
605204,16219,J.D. Davis,mlb_api
643393,14894,Tony Kemp,mlb_api
605512,13633,Preston Tucker,mlb_api
605397,12970,Joe Musgrove,mlb_api
642564,17303,Francis Martes,mlb_api
596043,16980,Daniel Mengden,mlb_api
624586,14605,James Hoyt,mlb_api
605288,12718,Adrian Houser,mlb_api
572086,13393,Brady Rodgers,mlb_api
545331,sa502787,Andrew Aplin,mlb_api
591720,11400,Ronald Torreyes,mlb_api
650598,sa828130,Joan Mauricio,mlb_api
650560,sa828299,Osvaldo Duarte,mlb_api
605232,16208,Brandon Finnegan,mlb_api
656492,16432,Foster Griffin,mlb_api
656240,16427,Scott Blewett,mlb_api
657072,sa828684,Chase Vallot,mlb_api
605213,sa602678,Brandon Downes,mlb_api
607739,sa599513,Dominique Taylor,mlb_api
621331,sa657940,Colin Rodgers,mlb_api
593527,14113,Ramón Torres,mlb_api
572669,10767,Lane Adams,mlb_api
645282,sa830181,Marten Gasparini,mlb_api
607215,16155,Eric Skoglund,mlb_api
594311,14665,Jandel Gustave,mlb_api
642098,15200,Glenn Sparkman,mlb_api
607696,sa602392,Reid Redman,mlb_api
624977,sa691089,Niklas Stephenson,mlb_api
656794,16943,Sean Newcomb,mlb_api
660168,sa857538,Roberto Baldoquin,mlb_api
656450,sa828693,Joe Gatto,mlb_api
642091,sa737900,Nate Smith,mlb_api
595939,16125,Chris Ellis,mlb_api
605227,12590,Taylor Featherston,mlb_api
659079,sa837670,Julio Garcia,mlb_api
641627,15046,Trevor Gott,mlb_api
641851,15071,Kyle McGowin,mlb_api
656889,sa827471,Jeremy Rhoades,mlb_api
542208,10642,Carlos Pérez,mlb_api
607087,12020,Scott Snodgress,mlb_api
571801,sa658244,Nate Hyatt,mlb_api
657228,16958,Jake Jewell,mlb_api
572066,sa501564,Danny Reynolds,mlb_api
607968,12499,Drew Rucinski,mlb_api
605444,sa602629,Austin Robichaux,mlb_api
623238,sa658290,Kody Eaves,mlb_api
660761,19911,José Suarez,mlb_api
542908,12508,Jett Bandy,mlb_api
656550,16944,Grant Holmes,mlb_api
657077,17027,Alex Verdugo,mlb_api
592254,15463,José De León,mlb_api
624645,sa739577,Julian Leon,mlb_api
516910,3547,Carlos Frías,mlb_api
642008,15267,Jacob Rhame,mlb_api
656257,16631,Jeff Brigham,mlb_api
656892,sa828800,John Richy,mlb_api
593624,sa548099,Victor Araujo,mlb_api
592823,sa548360,A.J. Vanegas,mlb_api
605194,13654,Jharel Cotton,mlb_api
543056,13293,Danny Coulombe,mlb_api
621575,sa658025,Joey Curletta,mlb_api
622181,sa657993,Justin Chigbogu,mlb_api
656626,sa828660,Tyler Kolek,mlb_api
606424,18282,Jarlín García,mlb_api
650675,sa830217,Isael Soto,mlb_api
605119,18289,Brian Anderson,mlb_api
657064,sa828686,Justin Twine,mlb_api
641814,sa828804,Michael Mader,mlb_api
656982,sa828959,Casey Soltis,mlb_api
571506,9744,Justin Bour,mlb_api
641376,sa737835,Justin Bohn,mlb_api
595375,17642,JT Riddle,mlb_api
605374,12870,Andrew McKirahan,mlb_api
543677,14460,Matt Ramsey,mlb_api
623395,17233,Brian Ellington,mlb_api
571949,sa503072,Matt Milroy,mlb_api
600887,18792,Miguel Del Pozo,mlb_api
656190,sa828683,Blake Anderson,mlb_api
656935,sa828808,Brian Schales,mlb_api
656950,sa829114,Anfernee Seymour,mlb_api
596071,18790,Dillon Peters,mlb_api
656509,17216,Monte Harrison,mlb_api
656449,sa828685,Jake Gatewood,mlb_api
658677,sa877337,Gilbert Lara,mlb_api
656727,sa828664,Kodi Medeiros,mlb_api
621281,13796,Tyler Wagner,mlb_api
622766,18815,Miguel Díaz,mlb_api
650959,17583,Marcos Diplán,mlb_api
641516,sa738130,David Denson,mlb_api
595386,11773,Jason Rogers,mlb_api
592680,11863,Yadiel Rivera,mlb_api
572788,10770,Tyler Cravy,mlb_api
622215,sa738890,Hobbs Johnson,mlb_api
605152,13166,Jed Bradley,mlb_api
595957,sa737858,Omar Garcia,mlb_api
605540,16162,Brandon Woodruff,mlb_api
624503,16337,Nick Gordon,mlb_api
595897,16074,Nick Burdi,mlb_api
596082,16209,Jake Reed,mlb_api
642156,15207,Stuart Turner,mlb_api
573124,13449,Taylor Rogers,mlb_api
608648,13758,Tyler Duffey,mlb_api
608638,13767,JT Chargois,mlb_api
620441,sa737540,Amaurys Minier,mlb_api
629496,16419,Chih-Wei Hu,mlb_api
572958,sa502134,Zack Jones,mlb_api
605528,13128,Jason Wheeler,mlb_api
623317,sa658498,Zack Larson,mlb_api
592348,12092,Niko Goodrum,mlb_api
592244,11261,Logan Darnell,mlb_api
624424,16376,Michael Conforto,mlb_api
622506,sa657917,Marcos Molina,mlb_api
622561,sa657511,Jhoan Urena,mlb_api
519186,8887,Matt Reynolds,mlb_api
656875,sa828792,Milton Ramos,mlb_api
621199,13528,Matt Bowman,mlb_api
641861,sa737630,Casey Meisner,mlb_api
605333,12562,Jack Leathersich,mlb_api
592570,12185,Akeel Morris,mlb_api
570663,11801,Hansel Robles,mlb_api
642130,16418,Blake Taylor,mlb_api
547007,14165,Rob Whalen,mlb_api
642117,sa737827,Champ Stuart,mlb_api
608687,sa577753,L.J. Mazzilli,mlb_api
642214,sa737624,Ivan Wilson,mlb_api
516714,14239,Dario Alvarez,mlb_api
607229,13696,Robert Gsellman,mlb_api
622761,17273,Jorge Mateo,mlb_api
608701,13770,Rob Refsnyder,mlb_api
605338,16215,Jacob Lindgren,mlb_api
593334,17149,Domingo Germán,mlb_api
656362,sa828795,Austin DeCarr,mlb_api
660665,sa872565,Juan De Leon,mlb_api
660650,20926,Dérmis Garcia,mlb_api
621078,14707,Brady Lail,mlb_api
642180,15730,Tyler Wade,mlb_api
595909,14477,Jake Cave,mlb_api
544621,sa657925,Ty Hensley,mlb_api
606959,14962,Rookie Davis,mlb_api
517369,5485,José Pirela,mlb_api
570717,11165,Ramón Flores,mlb_api
650728,sa830227,Leonardo Molina,mlb_api
642758,17092,Domingo Acevedo,mlb_api
605400,16149,Aaron Nola,mlb_api
656571,sa828688,Matt Imhof,mlb_api
642584,17861,Franklyn Kilome,mlb_api
620982,16318,Ricardo Pinto,mlb_api
546318,11476,Odúbel Herrera,mlb_api
644364,15915,Víctor Arano,mlb_api
606279,sa659408,Yoel Mecias,mlb_api
607217,sa599336,Chris Oliver,mlb_api
606939,sa598306,Aaron Brown,mlb_api
621044,14548,Jesmuel Valentín,mlb_api
570257,11487,Joely Rodríguez,mlb_api
605335,16135,Brandon Leibrandt,mlb_api
622556,sa684104,Elniery García,mlb_api
596331,12253,Nefi Ogando,mlb_api
657061,17326,Cole Tucker,mlb_api
656605,17594,Mitch Keller,mlb_api
553869,11680,Elias Díaz,mlb_api
657022,sa828707,Trey Supak,mlb_api
458720,9392,John Holdzkom,mlb_api
518911,5386,Andrew Lambo,mlb_api
641771,14975,Chad Kuhl,mlb_api
656582,16572,Connor Joe,mlb_api
592716,13339,Adrian Sampson,mlb_api
656669,16424,Jordan Luplow,mlb_api
656543,sa829024,Gage Hinsz,mlb_api
656494,16098,Taylor Gushue,mlb_api
643230,15291,Steven Brault,mlb_api
592105,sa548192,Stetson Allie,mlb_api
607208,16252,Trea Turner,mlb_api
656455,sa828692,Michael Gettys,mlb_api
622047,sa657942,Fernando Perez,mlb_api
607617,sa602584,Zech Lemond,mlb_api
594027,11691,Tayron Guerrero,mlb_api
641952,sa737621,Jordan Paroubeck,mlb_api
606995,12316,Justin Hancock,mlb_api
614177,14566,Franmil Reyes,mlb_api
572172,sa658017,Seth Streich,mlb_api
643240,sa738201,Ryan Butler,mlb_api
622260,sa737798,Elliot Morris,mlb_api
620454,17169,José Castillo,mlb_api
627893,sa736746,Carlos Belen,mlb_api
593772,sa548016,Yeison Asencio,mlb_api
599998,12277,Leonel Campos,mlb_api
573584,sa503004,Adys Portillo,mlb_api
642165,15170,Josh VanMeter,mlb_api
595881,16981,Tyler Beede,mlb_api
595345,13580,Steven Okert,mlb_api
592274,12181,Matt Duffy,mlb_api
644443,sa739569,Luis Ysla,mlb_api
519326,7836,Hunter Strickland,mlb_api
595235,12232,Cody Hall,mlb_api
605143,14244,Ray Black,mlb_api
605244,16925,Aramis Garcia,mlb_api
622400,sa736667,Michael Santos,mlb_api
594807,10950,Adam Duvall,mlb_api
595929,sa709037,Dylan Davis,mlb_api
596307,sa827317,Skyler Ewing,mlb_api
592438,sa549740,Chase Johnson,mlb_api
620438,sa736640,Gustavo Cabrera,mlb_api
641707,sa709555,Tyler Horan,mlb_api
645278,sa827969,Kelvin Beltre,mlb_api
596103,16153,Austin Slater,mlb_api
656577,17276,Alex Jackson,mlb_api
642232,16502,Ryan Yarbrough,mlb_api
601712,sa828708,Gareth Morgan,mlb_api
543308,12547,John Hicks,mlb_api
595373,14938,Jack Reinheimer,mlb_api
570797,sa506241,Jordy Lara,mlb_api
624426,sa828790,Austin Cousino,mlb_api
659910,sa876536,Brayan Hernandez,mlb_api
656186,16507,Dan Altavilla,mlb_api
605184,sa827389,Trey Cochran-Gill,mlb_api
592485,sa3011904,Stephen Landazuri,mlb_api
515052,11663,Mayckol Guaipe,mlb_api
543716,11928,David Rollins,mlb_api
596847,5452,Ji Man Choi,mlb_api
642094,12490,Tyler Smith,mlb_api
656427,17479,Jack Flaherty,mlb_api
642423,17023,Magneuris Sierra,mlb_api
624641,17022,Edmundo Sosa,mlb_api
592815,13485,Sam Tuivailala,mlb_api
596133,16918,Luke Weaver,mlb_api
607111,13254,Jacob Wilson,mlb_api
657122,sa828702,Ronnie Williams,mlb_api
591971,12758,Breyvic Valera,mlb_api
656762,sa828705,Andrew Morales,mlb_api
502054,2967,Tommy Pham,mlb_api
594824,10951,Greg Garcia,mlb_api
621515,sa657874,Steve Bean,mlb_api
594577,15451,Mike Mayers,mlb_api
592594,sa550155,Trey Nielsen,mlb_api
592858,14646,Rowan Wick,mlb_api
641471,sa737908,Malik Collymore,mlb_api
623397,sa658337,Chris Perry,mlb_api
641972,sa737915,Nick Petree,mlb_api
592604,sa548314,Justin O'Conner,mlb_api
642715,15986,Willy Adames,mlb_api
660632,sa877519,Adrian Rondon,mlb_api
656459,sa827177,Casey Gillaspie,mlb_api
641703,16466,Brent Honeywell,mlb_api
623205,14196,Andrew Velazquez,mlb_api
624524,sa828697,Cameron Varga,mlb_api
621471,15103,Boog Powell,mlb_api
595963,13180,Tyler Goeddel,mlb_api
641343,15194,Jake Bauers,mlb_api
606993,12198,Jake Hager,mlb_api
607387,12409,Ryan Rua,mlb_api
656814,16942,Luis Ortiz,mlb_api
641477,15181,Ryan Cordell,mlb_api
656766,sa828797,Josh Morgan,mlb_api
605226,12982,Andrew Faulkner,mlb_api
650958,sa823925,Michael De León,mlb_api
656431,sa828696,Ti'Quan Forbes,mlb_api
595191,12664,Jerad Eickhoff,mlb_api
621556,sa658796,Evan Van Hoosier,mlb_api
600917,14524,José Leclerc,mlb_api
656685,17369,Brett Martin,mlb_api
622795,14391,Yohander Méndez,mlb_api
570810,11266,Lisalverto Bonilla,mlb_api
593643,11902,Hanser Alberto,mlb_api
596057,13475,Daniel Norris,mlb_api
592647,12797,Dalton Pompey,mlb_api
592717,11490,Aaron Sanchez,mlb_api
656546,17432,Jeff Hoffman,mlb_api
596069,sa601924,Max Pentecost,mlb_api
532077,13764,Roberto Osuna,mlb_api
612434,15684,Miguel Castro,mlb_api
656887,17034,Sean Reid-Foley,mlb_api
620446,16411,Richard Urena,mlb_api
608356,sa657873,Mitch Nay,mlb_api
596105,13473,Dwight Smith Jr.,mlb_api
607951,14996,Jairo Labourt,mlb_api
621369,sa657866,Matthew Smoral,mlb_api
621366,16350,Ryan Borucki,mlb_api
610143,sa659315,Alberto Tirado,mlb_api
543362,7077,A.J. Jimenez,mlb_api
608475,14713,Dawel Lugo,mlb_api
605205,sa599049,Matt Dean,mlb_api
622058,sa657912,D.J. Davis,mlb_api
546990,14329,Anthony Alford,mlb_api
571510,15440,Matthew Boyd,mlb_api
643376,16535,Danny Jansen,mlb_api
642133,15679,Rowdy Tellez,mlb_api
657041,16939,Lane Thomas,mlb_api
657101,sa828791,Nick Wells,mlb_api
608328,15036,Chase De Jong,mlb_api
650988,sa830208,Yeltsin Gudino,mlb_api
542992,12779,Andy Burns,mlb_api
660565,sa877930,Juan Meza,mlb_api
625643,16400,Reynaldo López,mlb_api
607200,17425,Erick Fedde,mlb_api
656883,17837,Jakson Reetz,mlb_api
594694,14320,Wilmer Difo,mlb_api
601713,15454,Nick Pivetta,mlb_api
645302,18363,Victor Robles,mlb_api
622441,15769,Rafael Bautista,mlb_api
571851,13300,Spencer Kieboom,mlb_api
656372,sa828877,Robbie Dickey,mlb_api
646404,sa828322,Anderson Franco,mlb_api
592398,12515,Taylor Hill,mlb_api
600466,15766,Raudy Read,mlb_api
607471,13718,Christopher Bostick,mlb_api
622065,18333,Alex Young,mlb_api
658791,17508,Wei-Chieh Huang,mlb_api
664199,17611,Taylor Clarke,mlb_api
641745,15734,Brad Keller,mlb_api
607036,sa738543,Adam Miller,mlb_api
571863,13420,Matt Koch,mlb_api
621114,17536,Ryan Burr,mlb_api
641391,sa737832,Colin Bray,mlb_api
642197,15504,Jamie Westbrook,mlb_api
643327,14862,Zack Godley,mlb_api
657031,17359,Josh Taylor,mlb_api
664012,sa875058,Tyler Mark,mlb_api
611093,15051,Silvino Bracho,mlb_api
621006,17736,Richie Martin,mlb_api
663793,sa875017,Dakota Chalmers,mlb_api
621450,17723,Skye Bolt,mlb_api
608383,sa658966,Mikey White III,mlb_api
623430,13974,Ryan Dull,mlb_api
664116,sa857605,Zack Erwin,mlb_api
664128,sa857586,Kevin Duchene,mlb_api
594891,sa549903,Aaron Kurcz,mlb_api
621020,18314,Dansby Swanson,mlb_api
663465,18694,Kolby Allard,mlb_api
663586,18360,Austin Riley,mlb_api
647336,18383,Michael Soroka,mlb_api
663726,sa874793,Lucas Herbert,mlb_api
607231,13684,John Gant,mlb_api
660670,18401,Ronald Acuña Jr.,mlb_api
605428,16165,Max Povse,mlb_api
621466,17766,DJ Stewart,mlb_api
663624,18373,Ryan Mountcastle,mlb_api
595296,sa550044,Chris Lee,mlb_api
663383,sa875233,Gray Fenter,mlb_api
572073,13277,Joey Rickard,mlb_api
659625,sa879304,Lazaro Leyva,mlb_api
543118,8823,Oliver Drake,mlb_api
641646,sa738176,Joe Gunkel,mlb_api
663630,19928,Ryan McKenna,mlb_api
663950,sa875092,Jason Heinrich,mlb_api
664076,17897,Garrett Cleavinger,mlb_api
592811,13533,Andrew Triggs,mlb_api
643465,sa737854,Alex Murphy,mlb_api
643217,17901,Andrew Benintendi,mlb_api
642772,17839,Luis Alexander Basabe,mlb_api
664042,18600,Travis Lakins Sr.,mlb_api
593523,13154,Marco Hernández,mlb_api
659267,sa872825,Roniel Raudes,mlb_api
572990,13427,Pat Light,mlb_api
656807,sa829375,Josh Ockimey,mlb_api
605301,14338,Williams Jerez,mlb_api
621267,sa857669,Marc Brakeman,mlb_api
623300,sa659079,Austin Rei,mlb_api
621142,14719,Ty Buttrey,mlb_api
657007,sa829191,Kevin Steen,mlb_api
573016,14860,Kyle Martin,mlb_api
605469,16166,Chandler Shepherd,mlb_api
575929,11609,Willson Contreras,mlb_api
664023,17919,Ian Happ,mlb_api
642601,sa737037,Oscar De La Cruz,mlb_api
664159,sa858802,Donnie Dewees,mlb_api
663542,19924,Bryan Hudson,mlb_api
663791,sa875023,D.J. Wilson,mlb_api
666558,sa914203,Eddy Martinez,mlb_api
657123,sa829137,Ryan Williams,mlb_api
623490,sa659004,Brad Markey,mlb_api
572781,sa503412,Josh Conway,mlb_api
608334,18311,Carson Fulmer,mlb_api
663543,sa875065,Corey Zangari,mlb_api
656311,sa827463,Brian Clark,mlb_api
596111,sa875031,Jordan Stephens,mlb_api
642711,sa736621,Johan Cruz,mlb_api
665485,sa919555,Franklin Reyes,mlb_api
658535,sa877349,Amado Nunez,mlb_api
622490,14399,Robinson Leyer,mlb_api
608341,sa658504,Blake Hickman,mlb_api
657193,16959,Eddy Alvarez,mlb_api
661832,sa875346,Danny Dopico,mlb_api
605183,14282,Jason Coats,mlb_api
663886,17988,Tyler Stephenson,mlb_api
641816,16358,Tyler Mahle,mlb_api
664167,17588,Blake Trahan,mlb_api
663574,19926,Tony Santillan,mlb_api
543424,8493,John Lamb,mlb_api
592848,15444,Zack Weiss,mlb_api
663447,sa875035,Ian Kahaloa,mlb_api
656184,sa828659,Brady Aiken,mlb_api
663474,18000,Triston McKenzie,mlb_api
663535,sa874796,Juan Hillman,mlb_api
650490,16578,Yandy Díaz,mlb_api
596049,13606,Shawn Morimando,mlb_api
664029,18032,Mark Mathias,mlb_api
663788,sa875259,Luke Wakamatsu,mlb_api
623513,sa658994,Tyler Krieger,mlb_api
642065,sa737819,Casey Shane,mlb_api
663898,17907,Brendan Rodgers,mlb_api
663841,sa874707,Mike Nikorak,mlb_api
608566,15038,Germán Márquez,mlb_api
663567,17969,Peter Lambert,mlb_api
663527,17893,Tyler Nevin,mlb_api
622786,16300,Jesus Tinoco,mlb_api
660639,sa872568,Pedro Gonzalez,mlb_api
608032,14542,Carlos Estévez,mlb_api
650508,sa830140,Carlos Herrera,mlb_api
607572,16265,Sam Howard,mlb_api
642719,sa736955,Jonathan Piron,mlb_api
643466,16532,Harrison Musgrave,mlb_api
663366,18873,Beau Burrows,mlb_api
621514,17714,Christin Stewart,mlb_api
595222,16115,Mike Gerber,mlb_api
626925,sa830224,Zac Shepherd,mlb_api
641302,17735,Tyler Alexander,mlb_api
622098,17755,Drew Smith,mlb_api
623510,sa658901,A.J. Simcox,mlb_api
640492,18821,José Azocar,mlb_api
664767,sa875053,Kade Scivicque,mlb_api
622783,17754,Sandy Báez,mlb_api
642575,sa736656,Gerson Moreno,mlb_api
572080,sa598657,Montreal Robertson,mlb_api
621705,sa655950,Arvicent Perez,mlb_api
608324,17678,Alex Bregman,mlb_api
663656,18345,Kyle Tucker,mlb_api
663662,18353,Daz Cameron,mlb_api
600944,17418,David Paulino,mlb_api
656061,17485,Albert Abreu,mlb_api
643603,15564,Tyler White,mlb_api
660620,20275,Jonathan Araúz,mlb_api
665482,20233,Gilberto Celestino,mlb_api
658531,sa872750,Miguelangel Sierra,mlb_api
658530,sa873722,Franklin Pérez,mlb_api
621068,sa874967,Riley Ferrell,mlb_api
643392,sa738208,Jon Kemmer,mlb_api
657680,sa829486,Brendan McCurry,mlb_api
606965,12763,Chris Devenski,mlb_api
554054,14267,Alfredo González,mlb_api
641384,15979,Akeem Bostick,mlb_api
664250,sa875187,Michael Freeman,mlb_api
663872,sa874681,Ashe Russell,mlb_api
663649,sa874732,Nolan Watson,mlb_api
621381,13799,Matt Strahm,mlb_api
656811,16442,Ryan O'Hearn,mlb_api
621219,13834,Alec Mills,mlb_api
665890,sa917039,Seuly Matias,mlb_api
622251,18335,Josh Staumont,mlb_api
641591,sa737816,Amalani Fukofuka,mlb_api
613548,sa657697,Pedro Fernandez,mlb_api
663657,sa875052,Garrett Davila,mlb_api
518649,11369,Brett Eibner,mlb_api
663402,sa857824,Anderson Miller,mlb_api
660615,sa877365,Ricky Aracena,mlb_api
665834,sa914314,Jeison Guzmán,mlb_api
572044,10387,Brooks Pounders,mlb_api
628708,14416,Yunior Marte,mlb_api
621493,17548,Taylor Ward,mlb_api
663330,18872,Jahmai Jones,mlb_api
643364,sa738144,Chad Hinshaw,mlb_api
664058,17992,David Fletcher,mlb_api
657670,16877,Greg Mahle,mlb_api
621047,sa659274,Grayson Long,mlb_api
642545,18356,Jaime Barria,mlb_api
664858,sa858055,Brendon Sanger,mlb_api
664229,sa875097,Jared Foster,mlb_api
664133,sa858807,Kyle Survance Jr.,mlb_api
657422,sa829163,Caleb Adams,mlb_api
542364,10323,Rafael Ortega,mlb_api
605121,16201,Justin Anderson,mlb_api
663498,sa875758,Sam Pastrone,mlb_api
657284,sa829135,Jake Yacinich,mlb_api
621111,19374,Walker Buehler,mlb_api
665751,sa868984,Yadier Álvarez,mlb_api
666783,18905,Yusniel Díaz,mlb_api
665752,sa917328,Starling Heredia,mlb_api
641432,17838,Willie Calhoun,mlb_api
666784,sa914242,Omar Estévez,mlb_api
622250,18323,Josh Sborz,mlb_api
663478,18587,Brendon Davis,mlb_api
663563,sa875588,Imani Abdullah,mlb_api
642549,sa739256,Angel German,mlb_api
665798,sa917329,Ronny Brito,mlb_api
644407,sa747574,Johan Mieses,mlb_api
647304,18839,Josh Naylor,mlb_api
656448,19273,Stone Garrett,mlb_api
663672,sa874992,Zeek White,mlb_api
605222,12756,Jake Esch,mlb_api
621405,sa659053,Brett Lilek,mlb_api
110230,44,Brian Anderson,mlb_api
656548,20631,Jordan Holloway,mlb_api
650667,sa828305,Garvis Lara,mlb_api
642224,sa737777,K.J. Woods,mlb_api
542513,10067,Tomás Telis,mlb_api
663978,20099,Chris Paddack,mlb_api
547001,18769,Cody Poteet,mlb_api
607457,13713,Kyle Barraclough,mlb_api
663420,sa857591,Justin Jacome,mlb_api
606335,sa597101,Ivan Pineyro,mlb_api
645308,sa828314,Jhonny Santos,mlb_api
663757,18564,Trent Grisham,mlb_api
664074,17920,Cody Ponce,mlb_api
641924,16448,Jacob Nottingham,mlb_api
656371,17922,Isan Díaz,mlb_api
647309,sa875027,Demi Orimoloye,mlb_api
621403,sa874754,Nathan Kirby,mlb_api
622246,sa875183,Bubba Derby,mlb_api
642547,18679,Freddy Peralta,mlb_api
571911,13395,Damien Magnifico,mlb_api
606930,12323,Jacob Barnes,mlb_api
664079,17952,Tyler Jay,mlb_api
665820,sa917168,Wander Javier,mlb_api
622713,15481,Engelb Vielma,mlb_api
663905,18395,Travis Blankenhorn,mlb_api
650339,18371,Jermaine Palacios,mlb_api
663550,21078,Trey Cabbage,mlb_api
600915,sa597276,Yorman Landa,mlb_api
621330,sa827436,Alex Robinson,mlb_api
664774,18126,LaMonte Wade Jr.,mlb_api
649143,sa877857,Lachlan Wells,mlb_api
663664,sa874792,Desmond Lindsay,mlb_api
650700,sa827960,Luis Carpio,mlb_api
610141,sa659205,Wuilmer Becerra,mlb_api
641645,16451,Luis Guillorme,mlb_api
645305,18551,Ali Sánchez,mlb_api
663846,sa874995,Max Wotell,mlb_api
663378,21065,Thomas Szapucki,mlb_api
665926,19950,Andrés Giménez,mlb_api
665872,sa917296,Gregory Guerrero,mlb_api
657425,sa828870,Eudor Garcia,mlb_api
519294,10285,Josh Smoker,mlb_api
607625,12447,Seth Lugo,mlb_api
621420,sa659290,David Thompson,mlb_api
622516,sa657676,John Mora,mlb_api
623167,13896,Chris Flexen,mlb_api
650701,sa828197,Ricardo Cespedes,mlb_api
621076,18331,James Kaprielian,mlb_api
660564,sa872548,Wilkerman Garcia,mlb_api
641583,17098,Dustin Fowler,mlb_api
592325,12160,Ben Gamel,mlb_api
660829,18027,Hoy Park,mlb_api
663927,sa875004,Drew Finley,mlb_api
656756,16511,Jordan Montgomery,mlb_api
664856,18135,Chance Adams,mlb_api
641483,sa738313,Cale Coshow,mlb_api
664060,sa857840,Kyle Holder,mlb_api
664681,sa874795,Jeff Degano,mlb_api
572021,13323,James Pazos,mlb_api
642731,16426,Thairo Estrada,mlb_api
664848,18603,Donny Sands,mlb_api
664011,18425,Trey Amburgey,mlb_api
663524,sa874241,Cornelius Randolph,mlb_api
664068,17975,Scott Kingery,mlb_api
622541,sa657479,Malquin Canelo,mlb_api
664045,18361,Thomas Eshelman,mlb_api
658431,19903,Adonis Medina,mlb_api
622772,15690,Jimmy Cordero,mlb_api
656555,16472,Rhys Hoskins,mlb_api
620452,sa739662,Jose Pujols,mlb_api
665560,sa920180,Jhailyn Ortiz,mlb_api
591693,16086,Edubray Ramos,mlb_api
663647,18577,Ke'Bryan Hayes,mlb_api
621028,17696,Kevin Newman,mlb_api
650817,sa828169,Yeudy Garcia,mlb_api
650813,17345,Luis Escobar,mlb_api
596012,17689,Kevin Kramer,mlb_api
621559,14556,Max Moroff,mlb_api
